COUNTY_FIPS,County_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
19123,22164,32,51,59,22,55,34,12,10,-.5541321,.13673668,.14070351,.078292288,.28272769,.067323849,.30984652,.012322169
19125,33172,11,13,20,13,39,29,33,9,-1.3433671,.078055263,.1042558,.066833489,.27801344,.056715302,.2919566,.018780397
19127,39964,49,42,60,82,65,30,67,18,.0020400656,.12025856,.14087482,.16152772,.30277351,.075620987,.29515532,.033400349
19129,15034,8,16,23,17,12,8,26,19,-1.4794886,.083293959,.10861232,.072140992,.30783966,.039070942,.22146201,.016564637
19131,10608,5,8,30,25,38,3,1,2,-1.6572534,.068572529,.11353251,.082186125,.22762981,.055797935,.19242251,.005740528
19133,8730,28,62,48,21,14,23,1,5,-.66586691,.1459288,.13185002,.077153206,.26292896,.041000001,.27649999,.0052499999
19135,7807,19,30,18,60,63,5,6,7,-.98850107,.10532483,.10046083,.12269596,.2681084,.073770493,.20097147,.010018215
19137,10053,30,41,88,37,26,30,9,13,-.60315418,.11979695,.17247327,.095619813,.28959739,.048528764,.29776022,.011418534
19139,42889,25,24,60,49,42,20,48,12,-.75129706,.096317418,.14172031,.11031954,.28656399,.058523409,.26566628,.023769507
19141,13835,18,31,23,22,87,26,10,3,-1.0116235,.10666667,.10739726,.078513257,.23780668,.10568974,.28319013,.01183336
19143,6052,25,46,20,54,35,7,24,3,-.75259429,.12529431,.10349051,.11552941,.23619428,.054310672,.2161033,.015951386
19145,15268,22,35,25,26,49,26,1,72,-.85357958,.11448978,.11018277,.084777728,.41423669,.06098726,.28455415,.0057324842
19147,9003,5,6,21,17,15,23,3,1,-1.6770737,.063935369,.10460611,.073067531,.21713239,.04186926,.27660725,.0078336038
19149,25068,8,20,48,14,18,9,4,1,-1.4743943,.090758272,.13273972,.068906061,.19875394,.043707319,.22487804,.0089756101
19151,6797,13,31,39,22,35,9,1,11,-1.2207711,.10736335,.12239715,.078121796,.28477031,.054432347,.22737169,.0049766717
19153,479612,30,29,76,26,43,41,53,4,-.62297249,.10396241,.1577137,.084793352,.25197974,.059233859,.32902375,.02583627
19155,93393,32,31,68,46,51,36,33,18,-.54407722,.10728176,.15018451,.10535143,.30324626,.063398466,.31566074,.018804859
19157,18388,14,26,55,8,29,36,3,5,-1.1648961,.099220157,.13563941,.060666502,.25714874,.050727438,.31414962,.0083687399
19159,4964,9,17,32,17,8,10,16,27,-1.4488982,.087002315,.1148904,.072547883,.32857144,.033485539,.22780314,.01369863
19161,9802,9,25,39,17,5,6,6,1,-1.4490167,.098748699,.12256944,.07203573,.21422629,.029677719,.20612103,.010201716
19163,172446,27,42,58,17,53,34,10,28,-.70130408,.12066925,.13910399,.071714237,.33005923,.065651067,.30978349,.011861954
19165,11606,6,14,25,20,29,9,4,1,-1.5818264,.079796113,.11020151,.075764932,.20854141,.050497018,.22544731,.0085487077
19167,34827,6,6,1,39,13,5,39,1,-1.5671066,.062957495,.061475411,.097563326,.20474535,.04082299,.19660352,.020493142
19169,96941,57,93,11,1,47,86,3,55,.23926175,.20938285,.090725176,.028438164,.37852818,.060590833,.46483827,.008383804
19171,17032,24,41,41,29,10,13,53,10,-.80440503,.11950865,.1256769,.087263338,.2796953,.037239544,.24205704,.025860796
19173,6167,11,26,12,39,22,8,1,6,-1.323419,.10039762,.093308777,.098241501,.26707861,.04587156,.21750765,.0053516817
19175,12358,40,57,56,38,53,30,37,7,-.28507432,.14227811,.13793103,.097404905,.27115911,.066074185,.29598147,.019899536
19177,7150,34,47,2,48,58,3,59,77,-.46464789,.12821965,.07172557,.10801116,.43565014,.069108501,.18693849,.028334485
19179,35141,61,68,82,58,69,26,57,52,.3445926,.1494119,.16475584,.11853367,.3726559,.079207234,.28478697,.027829571
19181,50076,5,14,40,2,8,6,21,2,-1.6522671,.081660196,.12347814,.046411961,.23549257,.033544499,.20993872,.015214456
19183,22100,14,25,41,28,22,28,2,5,-1.1654798,.098576628,.12451362,.085789263,.25820491,.045969203,.29042119,.0072463769
19185,6429,60,83,19,60,80,3,74,56,.31375441,.17202598,.10205279,.12101765,.38180488,.09408702,.18891782,.042394944
19187,36545,47,53,90,37,68,38,12,77,-.06219399,.13730201,.17611772,.095278658,.43537375,.079119302,.32000524,.012413433
19189,10534,11,20,68,20,12,13,3,3,-1.3430648,.089655176,.15031238,.07559365,.23748395,.039545555,.23967664,.0080838976
19191,20262,2,15,8,3,8,6,1,1,-1.8341899,.08215832,.08543653,.047644176,.19240506,.033910621,.20661257,.0049654837
19193,102586,51,46,95,67,68,43,45,7,.056894854,.12675364,.19276734,.12929593,.27008811,.078429364,.33555463,.022657372
19195,7445,8,17,47,13,29,9,3,4,-1.5034748,.086244844,.13028683,.066919431,.25051335,.050441362,.2241488,.0081967209
19197,12739,25,38,70,20,69,26,7,24,-.74695277,.11688935,.15198424,.076488532,.32216766,.079223506,.28296608,.010318293
20001,12556,49,85,59,23,34,29,2,68,.018105973,.17678188,.14009809,.080957942,.40333217,.053983618,.29244229,.0065152645
20003,7835,38,68,24,31,26,17,24,52,-.37071726,.15006518,.10900693,.089760765,.37466863,.048049018,.25636891,.015801355
20005,16268,41,69,42,17,70,32,21,26,-.26241219,.15217975,.12613313,.072619632,.3266986,.080731787,.30631083,.01510574
20007,4624,50,79,36,30,74,26,37,42,.048054323,.16392002,.11942809,.088619404,.35647923,.087883517,.28237128,.019760791
20009,26453,47,71,50,45,50,30,25,12,-.080559649,.15386996,.13454707,.10521306,.28723976,.063158885,.29743975,.01618976
20011,14608,52,78,32,29,32,27,66,56,.087420642,.16099532,.11606436,.086778596,.38230279,.052164655,.28601846,.033179559
20013,9626,25,49,22,13,22,30,36,23,-.74698049,.13228793,.10628394,.067959681,.3193202,.04571281,.29777893,.0196281
20015,66698,17,23,20,19,29,16,48,58,-1.0622611,.094874419,.10350034,.07515005,.38371983,.050462406,.25520709,.023723362
20017,2637,19,39,6,24,59,3,12,71,-.97419101,.1177394,.082568809,.081868134,.40807176,.069457658,.19314939,.012369173
20019,3323,66,87,40,69,65,9,60,78,.5241524,.18507189,.12333333,.13400336,.44734877,.075549453,.22321428,.029532967
20021,20179,40,49,25,41,71,23,37,81,-.30988052,.13097274,.1095679,.10123385,.46492806,.08185143,.27292219,.019674612
20023,2665,8,23,42,10,18,5,1,20,-1.468909,.094418958,.12573965,.064397909,.31179041,.043407042,.19983619,.0040950039
20025,2026,13,33,43,4,8,17,21,2,-1.2442153,.1089514,.12681159,.052370843,.23110624,.034364261,.25658649,.01489118
20027,8082,7,14,11,16,16,28,1,6,-1.5488479,.080897175,.092429578,.071428575,.26633582,.042117245,.28941378,.0062606717
20029,8938,19,35,70,16,36,22,1,17,-.97560608,.11351606,.15197957,.070488252,.30035007,.054757386,.27080509,.0018975332
20031,8254,22,45,60,17,28,13,23,12,-.84690666,.12395474,.14228134,.072861306,.28803295,.049651325,.24128312,.015620641
20033,1740,12,30,33,9,1,6,41,9,-1.2813189,.10523151,.11790393,.060897436,.2773537,.0066577895,.20372836,.021304926
20035,35351,47,57,70,34,38,40,29,74,-.07891167,.1413027,.15221059,.09337388,.41934687,.056152306,.32572782,.017408697
20037,38968,79,92,72,23,79,69,69,73,.88903618,.20338386,.15363586,.07897339,.41585124,.090421356,.40617639,.035789061
20039,2860,26,72,20,8,16,19,1,4,-.72905803,.15581144,.10371318,.060083836,.24613003,.042302359,.26282939,.0034674064
20041,18828,21,40,11,27,24,29,18,28,-.89608777,.11870856,.09309309,.085479915,.33141956,.047275946,.29389459,.014031096
20043,7684,32,50,20,38,24,25,41,26,-.55898386,.13358338,.10279389,.096741952,.32691833,.047275115,.2797111,.021011163
20045,120290,57,86,34,2,33,90,30,14,.22346088,.18002249,.11839874,.046337195,.29185304,.052710075,.48691836,.017939322
20047,2869,20,26,40,77,1,8,1,30,-.93200964,.099640287,.12380952,.14623758,.3356269,.021406727,.22018349,.0045871558
20049,2523,57,86,10,54,68,6,41,90,.2257081,.17952819,.089488633,.11518047,.51768488,.078014188,.20478724,.021276595
20051,28775,40,71,40,13,28,65,2,1,-.27053887,.15492038,.12355747,.066918761,.21753669,.049722798,.38834026,.0075363824
20053,6231,17,23,5,26,27,11,31,95,-1.081881,.092861176,.078791857,.083831012,.57170171,.048994973,.23157454,.018006701
20055,36750,61,44,83,99,18,52,90,6,.36323217,.12347012,.16679807,.28985643,.26695958,.043693587,.35633835,.075964533
20057,34179,72,61,59,99,23,64,85,22,.66954505,.14500193,.14029084,.26443112,.31713203,.047161493,.38487306,.063469678
20059,25558,13,25,30,22,16,24,8,19,-1.2272403,.098391712,.11384389,.078361481,.30914021,.04230085,.27683336,.011069382
20061,34025,53,47,90,10,11,98,60,59,.12616041,.13041233,.17919648,.062267456,.38797244,.038631346,.62086093,.02909177
20063,2644,10,26,7,23,1,13,23,2,-1.3819212,.10003863,.084472053,.079480521,.22849916,.0057518487,.24239935,.015612161
20065,2519,7,25,3,18,18,2,1,15,-1.5533125,.098413989,.074175827,.074249603,.29491833,.043478262,.17725752,0
20067,7467,31,36,3,97,1,16,19,44,-.58206129,.11484291,.076369673,.22980943,.36055776,.017248139,.25519404,.014112113
20069,6039,17,3,1,97,1,8,67,2,-1.0718306,.056768559,.067003794,.22631022,.2238806,.011622502,.21850303,.033472802
20071,1185,21,11,10,67,1,57,41,5,-.87317699,.074523397,.088757396,.12962963,.26181817,.021194605,.36994219,.021194605
20073,6081,29,50,42,20,26,19,39,38,-.62817824,.13327773,.12657502,.075877689,.35165662,.048754063,.26218852,.020585049
20075,2591,28,30,6,90,6,26,1,54,-.68400604,.10497877,.083179295,.19159159,.37726524,.031460673,.28314605,0
20077,5594,53,78,39,44,5,32,37,77,.12372164,.16072085,.12247644,.10367115,.43465176,.02825607,.30375275,.019867551
20079,34503,18,24,26,37,52,26,14,9,-1.0502057,.095830813,.11062191,.095437147,.27915466,.065086529,.28419864,.01309255
20081,4018,38,30,15,99,1,12,81,51,-.35539714,.1053162,.0990991,.27598712,.37240276,.018181818,.23787878,.051515151
20083,1876,13,34,1,30,1,2,36,18,-1.2065955,.11153636,.049541283,.089312978,.30319735,.011734028,.1851369,.019556714
20085,13266,18,38,48,5,11,14,30,33,-1.0315156,.11665265,.13196094,.053751402,.3410489,.038792316,.2442818,.017932296
20087,18890,3,12,15,11,5,1,6,16,-1.780202,.075028174,.09872435,.064849764,.29828259,.029174918,.15933993,.0097689768
20089,2885,35,85,1,14,28,3,12,63,-.42975625,.17709439,.063829787,.068636365,.3960481,.050000001,.18695652,.01231884
20091,591506,4,3,22,1,7,33,18,3,-1.7091914,.05365064,.1063759,.040408138,.23720317,.032835796,.30771419,.013981242
20093,3907,61,90,3,98,1,13,24,77,.36955008,.19607329,.072302558,.24067649,.43635288,.015820149,.23896752,.015820149
20095,7340,4,12,13,10,5,7,13,16,-1.7187196,.076070391,.095550351,.06423077,.29879448,.029045643,.21449091,.012767316
20097,2505,14,7,1,58,24,29,11,59,-1.1761808,.067186825,.049689442,.11811998,.38766521,.047715735,.29441625,.012182741
20099,20119,63,87,65,42,42,32,61,38,.43089291,.18396705,.14521334,.10195228,.35197544,.058586106,.30491683,.030821918
20101,1564,11,41,1,7,6,14,5,2,-1.3427465,.11994869,.057213929,.057169635,.2241993,.030383091,.24438573,.0092470273
20103,80745,19,16,38,22,18,40,25,80,-.97676635,.08512143,.12146763,.078211471,.45697492,.043628223,.32579899,.01636517
20105,3044,9,22,30,13,10,8,13,24,-1.4375725,.092208236,.11351351,.067073174,.32163325,.036858976,.22115384,.012820513
20107,9671,53,79,60,43,10,9,69,62,.14845827,.16332707,.14137353,.10263158,.39199999,.036246385,.22503892,.034912165
20109,2805,10,14,9,31,4,33,11,3,-1.4013052,.080866426,.088235296,.089817233,.23942652,.026886383,.30789244,.012142237
20111,33251,72,82,56,57,48,68,69,15,.68432939,.16946149,.13796122,.11736924,.29533881,.06065296,.39988208,.035448447
20113,28567,12,18,23,29,20,32,7,5,-1.2854935,.087650865,.10829378,.087426633,.25950861,.044511106,.30492947,.010864277
20115,11964,6,17,3,26,7,7,6,11,-1.5988001,.086867057,.074108817,.084349096,.28598848,.032191496,.21460998,.010111433
20117,9749,6,19,11,22,8,7,7,2,-1.5854157,.089424081,.092887677,.078035109,.22300959,.033292532,.2129743,.010281518
20119,4180,19,7,38,90,8,33,1,16,-.98084593,.065136939,.12170213,.19317357,.29865605,.033155713,.30787447,.005920663
20121,33417,2,9,16,1,7,6,1,15,-1.8797827,.068872795,.099244997,.040396474,.29449508,.03295676,.20771329,.0060771327
20123,6145,33,63,83,4,2,27,12,44,-.49297628,.14783491,.16666667,.051807228,.35978648,.024513619,.28715953,.012451362
20125,32521,69,88,70,50,74,36,37,74,.61754996,.18715765,.15213984,.11173897,.42038172,.087654687,.31224218,.019814378
20127,5566,8,20,11,30,26,5,1,18,-1.4679164,.089930683,.092950717,.088097006,.30639324,.048245613,.19649123,.000877193
20129,2754,32,27,18,82,23,32,1,93,-.55723882,.10205607,.10128617,.16004297,.53603601,.046242774,.30539498,0
20131,10121,5,18,9,7,14,15,2,1,-1.66861,.087688856,.087289989,.058281746,.17699805,.040928375,.25081107,.0072373347
20133,16108,67,88,88,33,50,30,60,68,.54337692,.18786517,.1724931,.092132121,.40435672,.06256628,.29647022,.029995454
20135,2876,8,27,1,32,1,1,1,5,-1.5010934,.10191762,.059453033,.090865843,.2621212,.01576044,.16627266,.0023640662
20137,5446,24,44,7,49,10,5,1,95,-.79273826,.12362999,.084432721,.10946894,.56447911,.036612023,.19836065,.0049180328
20139,15881,34,58,57,33,8,16,26,44,-.45960811,.14272891,.13877642,.09243086,.35957617,.033600725,.25306493,.016800363
20141,3530,24,63,32,8,40,16,1,9,-.78211111,.14816985,.11598746,.060725551,.27808815,.05764563,.25242719,.006067961
20143,5822,5,25,2,4,1,6,2,16,-1.6610427,.098918356,.067836255,.050685603,.2984094,.021259198,.20400654,.0073589534
20145,6629,17,6,44,35,5,46,1,99,-1.0601139,.063660957,.12720849,.093825668,.72305912,.029820262,.33946079,.0016339869
20147,5340,13,25,21,20,18,13,48,6,-1.2085032,.098118283,.10540541,.0764485,.26438141,.043177892,.24265976,.023747841
20149,23847,5,14,10,7,2,7,34,20,-1.6222988,.080895811,.090494178,.057555865,.31227261,.024718326,.21349736,.019199817
20151,9452,31,38,60,23,8,39,68,14,-.56145239,.11659243,.14190595,.079154372,.2913669,.033953998,.32256299,.034501642
20153,2502,13,34,1,2,51,18,36,12,-1.1907264,.10974611,.063914783,.04225352,.28833792,.06377551,.25935373,.019557822
20155,62765,43,47,47,53,53,33,49,46,-.18513131,.1286287,.13087961,.11483898,.36599249,.066162951,.30714801,.024106501
20157,4658,10,32,3,2,32,22,1,5,-1.4040942,.1084178,.072916664,.040714704,.25214082,.052299369,.27096483,.0063119926
20159,9658,22,57,12,26,13,16,1,28,-.82860065,.1422655,.093871221,.084215589,.33124477,.040336993,.25504214,.0038294613
20161,75056,75,95,60,2,59,98,37,62,.73927826,.2238467,.14246397,.042440459,.3910113,.070101924,.56810117,.019667799
20163,5053,11,13,31,51,18,11,1,9,-1.3535911,.078157134,.11432814,.11321807,.27734536,.043658089,.23023897,.0045955884
20165,3022,10,28,14,22,2,13,1,12,-1.4010453,.1032258,.096985586,.078718536,.28900072,.022519352,.24208304,.0035186489
20167,6948,24,34,36,58,23,8,8,68,-.77236962,.11137129,.11921234,.11942075,.40393153,.047097843,.2199005,.010945274
20169,54701,26,36,40,27,72,43,9,11,-.72675449,.11523066,.12322204,.085252091,.28437623,.083473749,.33302975,.011703629
20171,4917,12,5,6,80,1,31,3,1,-1.2614844,.060468007,.082352944,.15554176,.21742705,.0071174377,.30045754,.0081342142
20173,513375,51,53,76,44,50,57,47,25,.053551435,.13716845,.15844831,.10373648,.32530418,.063327402,.37050334,.023409337
20175,22349,81,82,98,100,46,43,80,19,1.0141596,.16874453,.21716689,.33707345,.30853528,.059964485,.33287802,.049173608
20177,177852,33,35,49,21,68,51,50,23,-.48923799,.11440996,.13348253,.077750504,.31981534,.078113109,.35572252,.024644719
20179,2506,2,3,28,1,13,11,1,1,-1.9189483,.05269558,.11155914,.039075401,.20686695,.040564373,.23280424,.0044091712
20181,5938,27,36,19,21,4,43,70,21,-.70463383,.11506276,.10221675,.07667888,.31434456,.027908806,.33097485,.036949687
20183,3627,10,34,3,15,8,10,1,14,-1.3988702,.11258092,.076438852,.069603853,.29061925,.033509701,.2292769,.0035273368
20185,4181,18,45,7,34,4,3,19,25,-1.0242376,.12515429,.084660523,.093208596,.32424086,.027667984,.18802936,.014116319
20187,2052,53,87,1,96,9,17,5,35,.15068936,.18298714,.061728396,.21490195,.34246576,.035470668,.25648022,.0095497956
20189,5603,74,92,38,97,23,30,33,71,.7196365,.20014569,.12200599,.21783584,.40887097,.046857774,.29768467,.018743109
20191,23114,20,40,32,21,13,18,13,46,-.94624823,.11836499,.11521634,.077100411,.36556932,.039932031,.25881478,.012638063
20193,7810,15,41,1,13,8,40,1,3,-1.1157576,.1196477,.049093321,.067397803,.23808366,.033185184,.32385185,.006222222
20195,2840,6,9,67,13,1,15,1,1,-1.596584,.069303341,.14886364,.067510545,.16440217,.0072516315,.25090647,0
20197,6889,2,2,5,2,3,1,23,27,-1.9386961,.048780486,.079509072,.046147332,.32770789,.025510205,.14540817,.015670555
20199,1574,5,23,1,5,7,13,8,2,-1.6341207,.09425436,.061946902,.053271029,.21978022,.033018868,.24056605,.011006289
20201,5493,11,33,1,26,10,8,7,10,-1.3363539,.10863874,.063481227,.084003113,.28182173,.036449399,.22084048,.010720411
20203,2130,14,1,1,69,30,20,60,4,-1.1756819,.032857142,.049363058,.134,.24250937,.051391862,.26659527,.029978586
20205,8688,47,57,76,53,40,21,45,44,-.066811927,.14130434,.15796125,.11505753,.35917443,.057112068,.26697198,.022629309
20207,3157,50,90,36,34,48,10,7,77,.033082757,.19597664,.11893764,.093154244,.4385066,.060669456,.22942817,.010460251
20209,164861,96,89,96,96,79,74,73,58,1.4711505,.19178528,.19511238,.21125925,.38262004,.092219934,.42592469,.04023084
21001,19222,76,93,11,91,64,13,61,96,.75679326,.20544095,.091528922,.20433366,.59292036,.074100614,.23878458,.030815536
21003,20944,78,88,66,85,41,15,67,94,.81175387,.18717018,.14704818,.17853923,.54816514,.058382642,.25075608,.033662066
21005,22409,44,72,77,41,12,13,2,68,-.16363181,.1569618,.15908325,.10111263,.40080601,.039567519,.2394755,.0066712676
21007,8032,53,71,72,65,71,3,11,80,.11208064,.15371943,.15337424,.12820058,.46138445,.082218595,.19314845,.012071778
21009,43884,82,97,66,83,38,43,56,87,1.0737041,.24222602,.14734066,.16962373,.49902305,.056051031,.33317584,.026991908
21011,12355,78,92,37,97,71,24,28,92,.81751615,.20446371,.12120352,.23130329,.53302962,.082038537,.27926248,.017194945
21013,26791,92,100,24,100,89,46,51,100,1.2495908,.35501638,.10935479,.30366769,1.1548113,.11323418,.33951432,.024661144
21015,130820,7,10,49,13,6,16,18,9,-1.5282946,.071761407,.13375576,.068543635,.27615702,.032044597,.25495243,.014000894
21017,20058,63,70,39,82,38,56,20,73,.44220245,.1528873,.12249771,.16024183,.41696343,.056007896,.36849248,.014433753
21019,47682,69,88,69,58,73,36,6,98,.59701926,.18866108,.15082021,.11788677,.63783592,.085227899,.31241077,.0096650189
21021,29972,49,57,37,67,53,41,2,95,.022927232,.14239155,.12081016,.12883252,.57005227,.066134445,.32831353,.0076204301
21023,8305,59,85,18,75,36,18,24,82,.30865532,.17832765,.10042036,.14268251,.47258416,.054852322,.25979507,.015973479
21025,12977,85,100,33,98,94,28,49,100,1.1355084,.34423774,.11702424,.24416205,1.0940539,.15453528,.28984696,.024076147
21027,20176,63,87,23,81,50,4,41,95,.44050884,.18557429,.10856921,.15943061,.57949692,.062516451,.19413003,.021189786
21029,80171,18,20,34,54,6,5,39,33,-1.0490996,.090060584,.11819896,.11528347,.34039357,.031323679,.196935,.020410912
21031,12764,79,90,45,91,50,25,54,93,.84753728,.19256,.12778848,.20358215,.53883672,.062525213,.2795482,.026220251
21033,12702,58,81,46,68,74,12,15,84,.30272046,.16779217,.12792335,.12984258,.47961274,.087158628,.23629673,.013558009
21035,38837,66,94,32,45,23,58,13,80,.49668273,.2151989,.11621924,.10519125,.4623701,.047012538,.37556681,.012870098
21037,92861,34,50,42,33,64,32,15,38,-.45521569,.13503152,.12576701,.092426024,.35142353,.07426659,.30267239,.013579709
21039,4784,53,82,14,83,22,2,13,95,.1395752,.16846561,.097190581,.16661699,.57127714,.045454547,.18282828,.012626262
21041,10671,96,97,78,97,74,52,79,83,1.4600055,.24075516,.15967366,.21733074,.47742876,.088027313,.35674226,.047061693
21043,27159,76,98,56,93,49,9,15,100,.75180584,.25344625,.13703816,.20820799,.89410776,.061732251,.22631688,.013429107
21045,15885,73,98,13,97,49,9,31,99,.69679117,.25467485,.095687672,.23959659,.71026492,.061321527,.22708641,.018035743
21047,71414,95,90,86,75,73,93,41,96,1.3874595,.19585504,.17047745,.1444633,.59650236,.084561251,.5188756,.02122779
21049,35971,61,63,72,71,52,41,37,77,.3755255,.14735024,.15407825,.13800332,.4356854,.065338753,.32641807,.019780826
21051,20368,93,100,30,100,93,39,69,100,1.3079462,.36597586,.11322809,.35295737,1.359652,.13290475,.32143795,.035686173
21053,10193,83,97,47,99,74,32,43,99,1.0988866,.2414068,.13020833,.26763922,.75220096,.086825594,.30489334,.02183187
21055,9000,48,61,50,82,66,2,6,91,-.012329024,.1448808,.13450292,.16177164,.522883,.076815248,.18110457,.010092515
21057,6697,75,94,22,86,81,22,26,96,.72639626,.21367781,.10686096,.18235898,.59108233,.094418958,.27102447,.016819572
21059,100474,64,80,77,41,57,39,49,59,.44589922,.16577666,.1594062,.099976398,.38714546,.068468601,.32061523,.024067299
21061,12138,66,86,12,97,8,5,59,98,.49984652,.18169706,.093574181,.2188246,.65126795,.033981577,.19611055,.02886387
21063,7510,78,100,60,98,39,14,7,100,.81246632,.30576694,.14337662,.24950281,1.7744775,.056282204,.2465319,.010305192
21065,14224,93,100,96,98,66,24,51,99,1.2701684,.30852801,.19727702,.24396756,.7746377,.077104926,.2785961,.025277324
21067,320601,69,81,70,29,68,84,37,35,.59251785,.1680996,.15269993,.08774475,.34261137,.078915738,.45564938,.01991771
21069,14513,80,91,66,91,61,21,59,92,.95306545,.19893514,.14785714,.20391402,.52973586,.071220681,.26776236,.028419791
21071,36456,82,100,23,98,78,31,41,100,1.0497055,.30667114,.10769976,.24765135,1.0657628,.089533336,.30093333,.021266667
21073,50529,49,44,87,49,56,57,31,53,.0049959836,.12356965,.17156863,.11012943,.37531307,.067944579,.3719871,.018029986
21075,6130,95,99,100,96,94,65,1,100,1.405251,.28239438,.24350877,.20915784,.85183465,.17574765,.38672674,.0020483409
21077,8737,57,63,59,89,41,25,21,82,.25775459,.14794779,.14011799,.18829168,.47136989,.057971016,.27987117,.015136876
21079,17445,58,75,46,89,13,2,50,84,.29944801,.1572721,.12884304,.18974979,.48150992,.040858932,.17596182,.024306592
21081,24951,69,79,83,69,21,36,51,81,.6171183,.16398267,.16708599,.1340411,.46652091,.045071654,.3148452,.025380155
21083,37248,66,90,30,64,69,14,51,82,.51731032,.1959953,.11277022,.12578441,.47162536,.079281919,.24525008,.025146689
21085,26247,78,98,33,87,49,23,43,90,.82840323,.25415879,.1177768,.18547124,.51822072,.060975611,.27403155,.022033203
21087,10979,66,86,25,98,58,19,7,95,.53455621,.18049908,.11046312,.24508816,.56341094,.069113985,.26172671,.010650352
21089,35555,47,82,23,49,28,9,5,92,-.052957691,.16863103,.10851567,.11007617,.52975363,.050156515,.22410358,.0095332954
21091,8720,28,39,20,76,5,6,1,77,-.68266392,.11751766,.10248198,.14567605,.43554094,.030202355,.20809422,.0063424949
21093,108527,52,49,79,36,39,64,43,73,.081578903,.13242,.16084063,.094581403,.41802925,.05633194,.38517505,.021946887
21095,26699,91,100,32,99,90,35,56,100,1.2132221,.35981345,.11601987,.27239665,1.1445349,.12035207,.31174779,.02739357
21097,18722,76,84,39,85,61,34,55,85,.76311362,.17562489,.12252811,.17931087,.48193058,.071124539,.310449,.026637375
21099,18729,79,94,23,97,89,18,42,97,.87238359,.21493188,.10818163,.23807634,.61355215,.11399809,.25874031,.02162971
21101,45829,80,87,82,68,73,65,19,80,.92511553,.18546832,.16522942,.13096653,.46092665,.084696665,.38684762,.014107171
21103,15911,72,87,67,77,8,24,63,77,.66799951,.18259935,.14933082,.14870571,.43772194,.034083389,.27878889,.032428853
21105,4510,47,64,2,90,63,2,1,98,-.087131128,.14853077,.070829451,.19908676,.65691334,.073414907,.17185763,.0050055617
21107,45331,69,90,60,69,56,32,8,90,.59457266,.19353668,.14147443,.13293281,.50939667,.06794706,.30535829,.010974823
21109,13369,76,100,24,98,63,15,9,100,.75693482,.32021752,.10883649,.25354517,.91558039,.073304154,.24817652,.011305616
21111,767419,53,57,80,35,80,63,38,33,.16182011,.14240192,.16164078,.093896955,.33977744,.094237223,.38248491,.020068504
21113,53032,71,82,75,65,18,51,38,73,.63265395,.16939496,.15729272,.12699144,.4189606,.043143298,.35417885,.020030817
21115,22634,75,96,6,90,90,25,13,100,.72673392,.2268317,.083231121,.1937921,.99828339,.11804901,.28098491,.012606032
21117,165668,31,36,47,41,68,45,13,16,-.56334478,.11481927,.12996148,.10136054,.29820243,.077838227,.33866429,.012553544
21119,15260,83,100,8,98,90,16,82,100,1.0947481,.31228891,.08607889,.24926631,1.0057228,.11881653,.25234815,.052128993
21121,31365,91,100,55,99,90,47,18,100,1.2153831,.33243483,.13571157,.26513132,.94059408,.11512415,.34503803,.013962043
21123,14204,47,62,50,82,10,18,7,78,-.03806141,.14638935,.13395157,.15977879,.44772485,.03623062,.25918829,.010799512
21125,60357,80,96,42,89,64,31,49,97,.9832648,.23199084,.12660317,.18948708,.61789775,.074070789,.30058035,.023878084
21127,15671,78,99,5,98,65,15,40,100,.81612605,.2651076,.078813992,.24884452,.98163229,.075034581,.25069156,.020919779
21129,6881,93,100,90,100,91,34,24,100,1.278792,.3460229,.17718291,.31882307,1.0448319,.12645298,.31102502,.015850652
21131,10283,80,100,1,99,93,3,79,100,.97391391,.38000825,.045277681,.2865895,1.1167467,.13493621,.18621197,.045387633
21133,22295,91,100,72,98,66,17,70,100,1.2200247,.33646685,.1538935,.2431567,.90379405,.077152558,.25830677,.037033226
21135,13417,77,98,39,98,77,18,1,100,.79778552,.24412255,.12243751,.24168609,.91738385,.088268794,.26025057,.0053151101
21137,24476,75,94,22,91,40,7,68,92,.73141146,.21261653,.10619469,.20123895,.53223634,.057131071,.21666496,.034443643
21139,9235,43,62,1,82,10,6,28,87,-.18356463,.14567144,.05416169,.16235504,.49639753,.037334718,.20715582,.017371014
21141,26902,68,82,64,78,70,32,10,90,.58883113,.16975518,.14418867,.15053472,.50868315,.080917642,.3030332,.011902477
21143,8271,47,75,2,60,1,6,36,100,-.08407025,.15800057,.071640313,.12204784,.89966923,.01530153,.20642065,.019501951
21145,65268,61,75,58,37,62,49,42,77,.37411743,.15782359,.13915399,.095448509,.43441752,.072556905,.34932145,.021540891
21147,17465,83,100,10,97,82,30,66,100,1.1092741,.33431602,.090272918,.23442014,1.2735866,.096662261,.29857898,.033212163
21149,9283,50,78,24,65,38,7,12,92,.042853925,.16069478,.10897203,.12670384,.52541065,.056182723,.21580467,.012339197
