mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_iter,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.3133857250213623,0.0965447498504551,0.05087249279022217,0.029822596994944855,1000,0.0001,"{'max_iter': 1000, 'alpha': 0.0001}",-0.0023481840941997167,-0.0023318052803965273,-0.0039592482656923556,-0.001665226047783409,-0.003007414557578379,-0.0066786910390084315,-0.0017610959468622608,-0.003120393457332321,-0.0031396896352461462,-0.0024512412354314147,-0.003046298955953096,0.0013767549133148948,60
0.34157941341400144,0.14708788128866496,0.04309892654418945,0.021795250723552522,5000,0.0001,"{'max_iter': 5000, 'alpha': 0.0001}",-0.0023481840941997167,-0.0023318180480598333,-0.0039592482656923556,-0.001665226047783409,-0.003007414557578379,-0.0066786910390084315,-0.0017604987921971658,-0.003120393457332321,-0.0031396896352461462,-0.0024512412354314147,-0.003046240517252917,0.001376810005813747,58
0.3635844707489014,0.14614932258143626,0.039854693412780764,0.018771249863040324,10000,0.0001,"{'max_iter': 10000, 'alpha': 0.0001}",-0.0023481840941997167,-0.0023318180480598333,-0.0039592482656923556,-0.001665226047783409,-0.003007414557578379,-0.0066786910390084315,-0.0017604987921971658,-0.003120393457332321,-0.0031396896352461462,-0.0024512412354314147,-0.003046240517252917,0.001376810005813747,58
0.2630378484725952,0.11705666183711741,0.04031193256378174,0.028562123799480716,1000,0.00026366508987303583,"{'max_iter': 1000, 'alpha': 0.00026366508987303583}",-0.0021422602550211015,-0.002264408038462703,-0.0037726074650003,-0.001641980946637834,-0.0028639084004329447,-0.00630297182481367,-0.0015130404125080705,-0.0029315395682996117,-0.0029838760039223645,-0.002161616461296079,-0.002857820937639468,0.0013176808633456765,55
0.277321457862854,0.10646430047134664,0.04511635303497315,0.03180509327480025,5000,0.00026366508987303583,"{'max_iter': 5000, 'alpha': 0.00026366508987303583}",-0.0021422602550211015,-0.002264408038462703,-0.0037726074650003,-0.001641980946637834,-0.0028639084004329447,-0.00630297182481367,-0.0015130404125080705,-0.0029315395682996117,-0.0029838760039223645,-0.002161616461296079,-0.002857820937639468,0.0013176808633456765,55
0.25284245014190676,0.08077286451599387,0.019712615013122558,0.010298786860633739,10000,0.00026366508987303583,"{'max_iter': 10000, 'alpha': 0.00026366508987303583}",-0.0021422602550211015,-0.002264408038462703,-0.0037726074650003,-0.001641980946637834,-0.0028639084004329447,-0.00630297182481367,-0.0015130404125080705,-0.0029315395682996117,-0.0029838760039223645,-0.002161616461296079,-0.002857820937639468,0.0013176808633456765,55
0.10734562873840332,0.07612387860884054,0.021700787544250488,0.014867725496862256,1000,0.0006951927961775605,"{'max_iter': 1000, 'alpha': 0.0006951927961775605}",-0.0019261335937129057,-0.002111881672192554,-0.0035116984973981584,-0.0015807463020360239,-0.0025957365084226837,-0.005668233600744445,-0.0013403183720408238,-0.002634074482261863,-0.002665001086567022,-0.0018335718450451957,-0.0025867395960421672,0.0011897201789296142,52
0.09532647132873535,0.06857368387650167,0.024428606033325195,0.010809947527705125,5000,0.0006951927961775605,"{'max_iter': 5000, 'alpha': 0.0006951927961775605}",-0.0019261335937129057,-0.002111881672192554,-0.0035116984973981584,-0.0015807463020360239,-0.0025957365084226837,-0.005668233600744445,-0.0013403183720408238,-0.002634074482261863,-0.002665001086567022,-0.0018335718450451957,-0.0025867395960421672,0.0011897201789296142,52
0.11092147827148438,0.07323869079985573,0.024870991706848145,0.009871188057830252,10000,0.0006951927961775605,"{'max_iter': 10000, 'alpha': 0.0006951927961775605}",-0.0019261335937129057,-0.002111881672192554,-0.0035116984973981584,-0.0015807463020360239,-0.0025957365084226837,-0.005668233600744445,-0.0013403183720408238,-0.002634074482261863,-0.002665001086567022,-0.0018335718450451957,-0.0025867395960421672,0.0011897201789296142,52
0.06405303478240967,0.017379221770162823,0.021266698837280273,0.0119668238958752,1000,0.0018329807108324356,"{'max_iter': 1000, 'alpha': 0.0018329807108324356}",-0.0015228788557560564,-0.0018891002492242973,-0.003202233420081351,-0.0015462845148731716,-0.002250867483578703,-0.0055719311185726,-0.0014069238935534587,-0.0022427094878552057,-0.002192954033980094,-0.0015778911418242684,-0.002340377419929921,0.0011908097715372676,4
