mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.32718658447265625,0.05091976838888994,0.02744569778442383,0.017560210266261353,svd,0.004832930238571752,"{'solver': 'svd', 'alpha': 0.004832930238571752}",-0.0025326135628869744,-0.00256140940029591,-0.004355825735980426,-0.0017814069444057861,-0.0033310578407141182,-0.008059860868759773,-0.002201170832851127,-0.003277541949445022,-0.0033336063608237335,-0.002711044930188384,-0.0034145538426351247,0.001692253896028782,121
0.4543298721313477,0.038742653261394096,0.026128530502319336,0.009311048912010332,cholesky,0.004832930238571752,"{'solver': 'cholesky', 'alpha': 0.004832930238571752}",-0.0025326135628869787,-0.0025614094002927375,-0.004355825735976111,-0.0017814069444020777,-0.003331057840721674,-0.008059860868760794,-0.002201170832854165,-0.003277541949445722,-0.003333606360823747,-0.002711044930188363,-0.0034145538426352375,0.00169225389602908,122
0.042397141456604004,0.07621325689106728,0.0005749225616455078,0.0002680746569896206,lsqr,0.004832930238571752,"{'solver': 'lsqr', 'alpha': 0.004832930238571752}",-0.0025389075806566477,-0.0025381263098723785,-0.004302937736824265,-0.001758491717118922,-0.0033183015285179356,-0.007985861224956545,-0.002168300746285184,-0.0032489460050958248,-0.0033292243261456717,-0.0027059616532250025,-0.003389505882869838,0.0016750059028365896,104
0.036491775512695314,0.013019205605394336,0.0004673004150390625,0.00036744964360849224,sparse_cg,0.004832930238571752,"{'solver': 'sparse_cg', 'alpha': 0.004832930238571752}",-0.0025324284050064058,-0.0025612105704257305,-0.004355804512988042,-0.0017803923375769894,-0.0033303110908118228,-0.00806170174120847,-0.0022022842336721846,-0.0032773797611171476,-0.0033337371895404274,-0.0027116197270671935,-0.0034146869569414416,0.0016927763871211043,124
0.4893868684768677,0.030136424109015784,0.0030773401260375975,0.003866471733707624,sag,0.004832930238571752,"{'solver': 'sag', 'alpha': 0.004832930238571752}",-0.0025241622605936603,-0.0025214467576179693,-0.0041933340247734575,-0.0017402549330866072,-0.003173030617551124,-0.0074618690053882275,-0.0021604719046287076,-0.0031987443836109606,-0.003302169472529903,-0.002707045770104437,-0.003298252912988505,0.0015308997493958467,86
0.49888527393341064,0.009363945465025005,0.002895164489746094,0.0031223596757570743,saga,0.004832930238571752,"{'solver': 'saga', 'alpha': 0.004832930238571752}",-0.0025168069127872524,-0.0024927272562551006,-0.004146510340547789,-0.001725504895998235,-0.003123762758605657,-0.007101905442029308,-0.0021141461716067114,-0.003189096104140581,-0.003282986352711682,-0.0026807005296769714,-0.003237414676435928,0.001439077513080151,71
0.46754300594329834,0.06321703696070458,0.04013674259185791,0.015545869397937813,auto,0.012742749857031334,"{'solver': 'auto', 'alpha': 0.012742749857031334}",-0.0025318367945807697,-0.002560763622847257,-0.004353059827395853,-0.001780391819849483,-0.0033274824706669213,-0.008053895770724075,-0.0021992590311645725,-0.0032763857635361117,-0.0033330226049905665,-0.0027110275541663256,-0.003412712525992194,0.001690801456401555,118
0.3745319366455078,0.042943667285704645,0.031600356101989746,0.01813521626338068,svd,0.012742749857031334,"{'solver': 'svd', 'alpha': 0.012742749857031334}",-0.002531836794580771,-0.0025607636228484848,-0.004353059827397239,-0.0017803918198509151,-0.0033274824706643453,-0.008053895770724361,-0.0021992590311633465,-0.003276385763535374,-0.003333022604990535,-0.0027110275541663295,-0.0034127125259921704,0.0016908014564016177,117
0.4904738426208496,0.0455116746791454,0.04477643966674805,0.02010048450200436,cholesky,0.012742749857031334,"{'solver': 'cholesky', 'alpha': 0.012742749857031334}",-0.0025318367945807697,-0.002560763622847257,-0.004353059827395853,-0.001780391819849483,-0.0033274824706669213,-0.008053895770724075,-0.0021992590311645725,-0.0032763857635361117,-0.0033330226049905665,-0.0027110275541663256,-0.003412712525992194,0.001690801456401555,118
0.09377124309539794,0.07511501634301027,0.0006981372833251953,0.0006348329273981243,lsqr,0.012742749857031334,"{'solver': 'lsqr', 'alpha': 0.012742749857031334}",-0.002537857016250978,-0.0025378127287934665,-0.004301395707263596,-0.0017582564832823763,-0.003315110508475212,-0.007980651153454442,-0.002167590499062709,-0.0032483597629095217,-0.003319495207163896,-0.0027210647348208166,-0.003388759380147702,0.001673082877993882,103
0.1269979238510132,0.09889807021032183,0.002555441856384277,0.003494819354206752,sparse_cg,0.012742749857031334,"{'solver': 'sparse_cg', 'alpha': 0.012742749857031334}",-0.002532144123528015,-0.0025605730094388247,-0.004353050924440374,-0.0017795516392291157,-0.003326800218239178,-0.008055000046467226,-0.0022005137437974124,-0.00327639513766122,-0.003333132991637441,-0.0027115238201908163,-0.003412868565462963,0.0016910710859684435,120
0.49976999759674073,0.028772677119115967,0.005853772163391113,0.005442323555974031,sag,0.012742749857031334,"{'solver': 'sag', 'alpha': 0.012742749857031334}",-0.0025238573933377404,-0.0025210373821731385,-0.004193098776795393,-0.0017402152996531237,-0.0031726224877385014,-0.00746017026641908,-0.0021598087414023727,-0.003198748836634937,-0.0033019455615667503,-0.002706883360671393,-0.003297838810639243,0.0015305230429024607,85
0.5110043048858642,0.029582230919142027,0.005083656311035157,0.004046979333197582,saga,0.012742749857031334,"{'solver': 'saga', 'alpha': 0.012742749857031334}",-0.0025166381089108862,-0.0024922292390656296,-0.00414635090326285,-0.001725492485090391,-0.003123458545834904,-0.007102235173183039,-0.002113776309697692,-0.0031892452524944687,-0.003282617647158642,-0.0026804472844032504,-0.0032372490949101754,0.0014392309275459581,70
0.4752223253250122,0.07635875596802721,0.03897390365600586,0.014638024497754783,auto,0.03359818286283781,"{'solver': 'auto', 'alpha': 0.03359818286283781}",-0.0025299818525453743,-0.002559113387518856,-0.004346038716989395,-0.0017779248709044225,-0.00331839246517249,-0.008038398818791526,-0.0021946016832938694,-0.0032734229502095185,-0.003331592241587767,-0.002710835803497637,-0.003408030279051086,0.0016869952919649185,114
0.37874414920806887,0.041436378213723445,0.030581092834472655,0.01500054261565519,svd,0.03359818286283781,"{'solver': 'svd', 'alpha': 0.03359818286283781}",-0.0025299818525453713,-0.002559113387519388,-0.004346038716990144,-0.0017779248709047285,-0.0033183924651715036,-0.008038398818791863,-0.002194601683293494,-0.0032734229502094573,-0.0033315922415877303,-0.002710835803497647,-0.0034080302790511323,0.0016869952919650287,116
0.48473975658416746,0.02741984958013144,0.038082313537597653,0.01633823605475306,cholesky,0.03359818286283781,"{'solver': 'cholesky', 'alpha': 0.03359818286283781}",-0.0025299818525453743,-0.002559113387518856,-0.004346038716989395,-0.0017779248709044225,-0.00331839246517249,-0.008038398818791526,-0.0021946016832938694,-0.0032734229502095185,-0.003331592241587767,-0.002710835803497637,-0.003408030279051086,0.0016869952919649185,114
0.08010659217834473,0.2035598088297484,0.0007442712783813476,0.0005242481720302786,lsqr,0.03359818286283781,"{'solver': 'lsqr', 'alpha': 0.03359818286283781}",-0.002535363068356537,-0.0025369904023242783,-0.0042974290913041155,-0.001757643289350928,-0.003306971602834853,-0.007967097202518689,-0.0021657237445805427,-0.0032468391868988103,-0.0033178469919208373,-0.002719899066254931,-0.0033851803646344518,0.0016696141637625186,102
0.02152724266052246,0.010854340790487239,0.0006414651870727539,0.0006974579952475455,sparse_cg,0.03359818286283781,"{'solver': 'sparse_cg', 'alpha': 0.03359818286283781}",-0.002529884988327012,-0.0025588241300638823,-0.00434602955305641,-0.0017770750536188042,-0.0033176568955878096,-0.008037748577397126,-0.0021954988674378244,-0.0032732593971553435,-0.0033318748832810007,-0.002711267701876049,-0.003407912004780126,0.001686839645582856,113
0.4800887584686279,0.03001648409687593,0.001824331283569336,0.0025273269146970827,sag,0.03359818286283781,"{'solver': 'sag', 'alpha': 0.03359818286283781}",-0.0025230251758355457,-0.002520584494237393,-0.004192177918396433,-0.0017400222229265448,-0.003171393592534107,-0.007457857921377169,-0.0021580811548351864,-0.0031985054938952345,-0.003301474563130675,-0.00270586294622813,-0.003296898548339642,0.001530104480750745,84
0.48843069076538087,0.018015647703674222,0.0009769916534423829,0.00033433215215979194,saga,0.03359818286283781,"{'solver': 'saga', 'alpha': 0.03359818286283781}",-0.0025155594223637188,-0.002492124540160598,-0.004145585907875127,-0.0017253845025958223,-0.0031227672744294998,-0.0070999640675446524,-0.002112450520035521,-0.003188841898565451,-0.0032822613712226176,-0.002679711182441018,-0.003236465068723402,0.0014387812035349212,69
0.3862824201583862,0.06967441351777934,0.02772812843322754,0.009602423371111207,auto,0.08858667904100823,"{'solver': 'auto', 'alpha': 0.08858667904100823}",-0.002525976373412341,-0.002555064376160867,-0.004329215041800173,-0.0017725442455765435,-0.0032965536760925836,-0.007999072405362021,-0.0021842451961409954,-0.003266161995140625,-0.0033283336929102515,-0.0027096566217242103,-0.0033966823624320608,0.0016771889217805408,109
0.40177509784698484,0.14311219987432666,0.019702339172363283,0.013964083889370843,svd,0.08858667904100823,"{'solver': 'svd', 'alpha': 0.08858667904100823}",-0.0025259763734123367,-0.002555064376160999,-0.004329215041800338,-0.0017725442455766803,-0.003296553676092248,-0.007999072405362295,-0.0021842451961408688,-0.0032661619951406037,-0.0033283336929102415,-0.0027096566217242137,-0.0033966823624320824,0.0016771889217806167,111
0.43617160320281984,0.038857395659442975,0.03177363872528076,0.011127930406842458,cholesky,0.08858667904100823,"{'solver': 'cholesky', 'alpha': 0.08858667904100823}",-0.002525976373412341,-0.002555064376160867,-0.004329215041800173,-0.0017725442455765435,-0.0032965536760925836,-0.007999072405362021,-0.0021842451961409954,-0.003266161995140625,-0.0033283336929102515,-0.0027096566217242103,-0.0033966823624320608,0.0016771889217805408,109
0.04681260585784912,0.07348966578539654,0.0002612590789794922,0.0001590583529349208,lsqr,0.08858667904100823,"{'solver': 'lsqr', 'alpha': 0.08858667904100823}",-0.002520537014578121,-0.0025348527635109686,-0.00428760716017852,-0.0017560737227001193,-0.00328726583737233,-0.007932580975910626,-0.002160842320462102,-0.0032429970046940638,-0.003317993387293238,-0.002716874281643609,-0.00337576244683437,0.0016612328912950487,101
0.019654297828674318,0.01092649181661106,0.0004005908966064453,0.0002619698778918323,sparse_cg,0.08858667904100823,"{'solver': 'sparse_cg', 'alpha': 0.08858667904100823}",-0.002525764952375547,-0.0025548441280249393,-0.00432928520764481,-0.001771482786574274,-0.0032964619718682765,-0.008000452261162366,-0.0021850475081557448,-0.0032659866312508682,-0.00332791764554817,-0.0027101617706495724,-0.003396740486325457,0.0016776212729084088,112
0.4864323377609253,0.02579499774331919,0.0022062063217163086,0.0029868843858443014,sag,0.08858667904100823,"{'solver': 'sag', 'alpha': 0.08858667904100823}",-0.002520943443967589,-0.0025189393662302093,-0.004190110798504054,-0.0017393396936917775,-0.0031671097839502354,-0.0074469005471805025,-0.0021535719434919126,-0.00319735016417245,-0.0033005096921986006,-0.002703656414159432,-0.003293843184754676,0.0015277260147066052,83
0.5135434150695801,0.02683562701972003,0.0016954660415649414,0.0020684497721935105,saga,0.08858667904100823,"{'solver': 'saga', 'alpha': 0.08858667904100823}",-0.002513519904702238,-0.0024909732589043325,-0.004144431664260178,-0.0017250392912801196,-0.0031210222103958156,-0.007095939310539321,-0.0021085786226209794,-0.003188315667791785,-0.0032814318475232924,-0.0026778132893496478,-0.003234706506736771,0.00143821474548487,68
0.4212613582611084,0.13863091402670877,0.05413210391998291,0.031699752986478105,auto,0.23357214690901212,"{'solver': 'auto', 'alpha': 0.23357214690901212}",-0.0025181052467920704,-0.002545820822071958,-0.004293819093950822,-0.0017628275194468653,-0.0032506708986592327,-0.007904879217901365,-0.0021637369642839403,-0.0032501738578650796,-0.0033214532931960523,-0.002704557241738414,-0.0033716044155905804,0.0016533415849513237,97
0.32786974906921384,0.026819506658789675,0.02264571189880371,0.021813412379329822,svd,0.23357214690901212,"{'solver': 'svd', 'alpha': 0.23357214690901212}",-0.002518105246792068,-0.0025458208220720153,-0.004293819093950913,-0.0017628275194469286,-0.0032506708986591764,-0.007904879217901634,-0.0021637369642839212,-0.0032501738578650735,-0.0033214532931960267,-0.0027045572417384194,-0.0033716044155906177,0.0016533415849513955,99
0.44598572254180907,0.030414524006407217,0.034412932395935056,0.010414692760905219,cholesky,0.23357214690901212,"{'solver': 'cholesky', 'alpha': 0.23357214690901212}",-0.0025181052467920704,-0.002545820822071958,-0.004293819093950822,-0.0017628275194468653,-0.0032506708986592327,-0.007904879217901365,-0.0021637369642839403,-0.0032501738578650796,-0.0033214532931960523,-0.002704557241738414,-0.0033716044155905804,0.0016533415849513237,97
0.0329805850982666,0.0674191566560245,0.000610518455505371,0.0007082320029507245,lsqr,0.23357214690901212,"{'solver': 'lsqr', 'alpha': 0.23357214690901212}",-0.0025135251883131567,-0.0025271230880842674,-0.00424789195499318,-0.001752235200412019,-0.003245165454569509,-0.007838716904589801,-0.0021482433123849102,-0.00323079203761032,-0.00332769662055903,-0.002709204029208641,-0.0033540593790724834,0.0016359960384339982,96
0.02586653232574463,0.01402209673961497,0.0003085136413574219,0.00017863251702018894,sparse_cg,0.23357214690901212,"{'solver': 'sparse_cg', 'alpha': 0.23357214690901212}",-0.002517784075992109,-0.002545741910595566,-0.004293869309457451,-0.0017619434713013965,-0.0032507294124692037,-0.007906677673324007,-0.002163839826017481,-0.0032498787305580866,-0.0033216044867896417,-0.0027045161291949977,-0.0033716585025699943,0.0016539394895395043,100
0.4870078802108765,0.021523397142806065,0.002950024604797363,0.0030304591151637506,sag,0.23357214690901212,"{'solver': 'sag', 'alpha': 0.23357214690901212}",-0.002515435444267272,-0.0025152581445190524,-0.004184520484581676,-0.0017375512915987425,-0.0031569314953380848,-0.0074207114294024355,-0.002141777928096664,-0.003195105426489343,-0.0032975052107485203,-0.002697537631207693,-0.003286233448624948,0.001522145467658458,82
0.5123165845870972,0.024126752840442328,0.0017077207565307617,0.0016201157451195551,saga,0.23357214690901212,"{'solver': 'saga', 'alpha': 0.23357214690901212}",-0.0025085452407116707,-0.0024886877601307863,-0.004140667264829887,-0.0017239551225793303,-0.0031166817202935,-0.007083910238458257,-0.0020987131113727564,-0.0031867095053900686,-0.0032795736485279957,-0.0026727660114175744,-0.003230020962371183,0.0014362326885604445,67
0.4000736713409424,0.07004615804670075,0.031495308876037596,0.011570534830837292,auto,0.615848211066026,"{'solver': 'auto', 'alpha': 0.615848211066026}",-0.00250218409165581,-0.002526774829573149,-0.004235055252538141,-0.0017485810136090695,-0.0031774807457703043,-0.0077066036856076854,-0.0021246318607185052,-0.0032220344115151053,-0.003307495340220721,-0.0026884826965769236,-0.003323932392778542,0.0016032664933873595,92
0.3476839303970337,0.034821929413966814,0.017930436134338378,0.013892376811363296,svd,0.615848211066026,"{'solver': 'svd', 'alpha': 0.615848211066026}",-0.0025021840916558077,-0.0025267748295731696,-0.004235055252538179,-0.0017485810136090652,-0.0031774807457702866,-0.007706603685607683,-0.0021246318607185026,-0.003222034411515101,-0.0033074953402207037,-0.002688482696576924,-0.0033239323927785427,0.0016032664933873608,94
0.4159583568572998,0.05318112475103681,0.03761589527130127,0.025899891828279172,cholesky,0.615848211066026,"{'solver': 'cholesky', 'alpha': 0.615848211066026}",-0.00250218409165581,-0.002526774829573149,-0.004235055252538141,-0.0017485810136090695,-0.0031774807457703043,-0.0077066036856076854,-0.0021246318607185052,-0.0032220344115151053,-0.003307495340220721,-0.0026884826965769236,-0.003323932392778542,0.0016032664933873595,92
