mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.003940010070800781,0.00047389748177827253,0.00035076141357421876,0.0001067904894417703,9,5,0.1,80,"{'min_samples_split': 9, 'min_samples_leaf': 5, 'max_features': 0.1, 'max_depth': 80}",-0.002433442794222199,-0.0034199007026253225,-0.005344652247163204,-0.002415795015218272,-0.0030867043258573095,-0.006402723754004056,-0.002726485923031848,-0.0037960208985654068,-0.003323162076290361,-0.0033320016919802346,-0.003628088942895821,0.001220663784522333,184
0.011682438850402831,0.0009171604393552284,0.0005580902099609375,0.00046153655532728483,4,7,0.4,20,"{'min_samples_split': 4, 'min_samples_leaf': 7, 'max_features': 0.4, 'max_depth': 20}",-0.0028837608075054843,-0.0033711704089072394,-0.004480177146518822,-0.0030616368886600886,-0.003903029434526149,-0.007764875921373704,-0.002311323531146655,-0.004234687887802274,-0.002811467491320898,-0.003026859092649123,-0.0037848988610410437,0.0014744436366045809,213
0.005637979507446289,0.0006048214450603053,0.0003992319107055664,0.00021864539089016418,2,8,0.2,30,"{'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.2, 'max_depth': 30}",-0.002463475236275475,-0.002294138503986521,-0.004034129347939701,-0.0032445266539197484,-0.0041299629497459165,-0.00669614656903971,-0.0020824823509991027,-0.0025882375186134622,-0.003170179340280896,-0.002392141987814683,-0.0033095420458615216,0.0013154964219105514,69
0.01706717014312744,0.0006901162273515262,0.0003741264343261719,9.326298522307744e-05,4,9,0.7000000000000001,10,"{'min_samples_split': 4, 'min_samples_leaf': 9, 'max_features': 0.7000000000000001, 'max_depth': 10}",-0.002227110268139677,-0.002667390194243912,-0.0042669674532415025,-0.0022243227308609875,-0.0025432603849824716,-0.007106653966121696,-0.0020629866882939532,-0.0033944253673061724,-0.0023084586361164297,-0.00237473871475056,-0.0031176314404057362,0.0014748715991260133,14
0.007147693634033203,0.0006419947437857135,0.0004893064498901368,0.00030251240530721754,2,4,0.2,40,"{'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.2, 'max_depth': 40}",-0.0034569646759447696,-0.0031647861057904356,-0.005345996906774987,-0.0025405356363015063,-0.0026660989011767474,-0.006817317197508361,-0.0028911681274660455,-0.005003422866458617,-0.003946242473236364,-0.0026933473157835616,-0.0038525880206441397,0.0013557313749331475,227
0.018422842025756836,0.0006709748547101953,0.00042891502380371094,0.00023522534573852994,4,5,0.6,90,"{'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 0.6, 'max_depth': 90}",-0.002080302330263525,-0.003053606308705869,-0.004819337039496106,-0.004018131227214382,-0.003028005665058734,-0.007079962293259894,-0.002327438839350132,-0.0036276576018211223,-0.0034796638358174526,-0.0028297092436285905,-0.0036343814384615807,0.0013756141665907109,185
0.026407766342163085,0.0011850865070521651,0.00038509368896484376,0.00019968536836817145,12,5,0.9,60,"{'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 0.9, 'max_depth': 60}",-0.0025940552047295953,-0.0032108234473221856,-0.0035859979147648885,-0.0026938682928973265,-0.0025440962236737614,-0.007247195343193108,-0.00209405040248378,-0.0035380513062646035,-0.0028558352100753444,-0.003319897881338882,-0.0033683871226743477,0.001370004953220579,95
0.012664246559143066,0.0006911389038409635,0.0003007650375366211,0.0001226570906256331,5,1,0.30000000000000004,20,"{'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.30000000000000004, 'max_depth': 20}",-0.0024614531599083545,-0.005383585129370635,-0.012052900696434873,-0.00471361701873943,-0.00384554181755877,-0.0071643171227373514,-0.0019965629853509626,-0.004800101779173125,-0.004073331564051933,-0.003284715651558983,-0.004977612692488441,0.0027439081513379237,298
0.02744946479797363,0.0012124474116799323,0.0002858161926269531,3.387756027860483e-05,3,3,0.8,70,"{'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.8, 'max_depth': 70}",-0.003394536793910578,-0.0033120055267251893,-0.004780303706818774,-0.0038574499215605854,-0.0029864169283365795,-0.0069347534091209004,-0.0030037881626425755,-0.0036023123157322297,-0.004049444585698109,-0.004092149262249875,-0.00400131606127954,0.0011077344969331246,248
0.025660371780395506,0.0012980742714573887,0.00036747455596923827,0.00022767486448757224,16,5,0.9,100,"{'min_samples_split': 16, 'min_samples_leaf': 5, 'max_features': 0.9, 'max_depth': 100}",-0.002549895191506977,-0.0030479795072234977,-0.002900138758034101,-0.0034017274039729326,-0.0030032247609393936,-0.006924972927386293,-0.0021459201708244613,-0.003769865075979674,-0.0022899874436720317,-0.0033672290406611574,-0.003340094028020052,0.0012878725300124682,81
0.022147297859191895,0.001089285150223864,0.00034208297729492186,2.8928692955258202e-05,15,9,0.9,60,"{'min_samples_split': 15, 'min_samples_leaf': 9, 'max_features': 0.9, 'max_depth': 60}",-0.003324644273344715,-0.003060480481098851,-0.003931757398446272,-0.0036675444474641274,-0.0030451364283254987,-0.006882737561922408,-0.002176622954254654,-0.003903213398335478,-0.0027881303738635657,-0.0025398068213239307,-0.0035320074138379502,0.0012417978628754744,154
0.013256382942199708,0.0006334764332867882,0.0002793550491333008,5.542460767362171e-05,2,4,0.4,100,"{'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.4, 'max_depth': 100}",-0.0025131182971830563,-0.002860562499990473,-0.004533330940494334,-0.0039248842046085645,-0.0027619097855251834,-0.007787922070200846,-0.003370178368410675,-0.004296781911221573,-0.002607284145508976,-0.003715119442705783,-0.0038371091665849464,0.0014805632447184814,224
0.024228882789611817,0.000751766271959716,0.00036373138427734373,9.223676246718889e-05,5,6,0.9,10,"{'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 0.9, 'max_depth': 10}",-0.003168135858829689,-0.0033640531890627512,-0.00497767819940393,-0.003431532129809773,-0.001996684320858518,-0.0061304356953976215,-0.002444717350051929,-0.0035915175950027595,-0.00288583761102153,-0.003163341568188546,-0.0035153933517627044,0.0011448208489127207,146
0.005540728569030762,0.00047674682774871333,0.0003561973571777344,0.00010309931724278349,11,10,0.2,10,"{'min_samples_split': 11, 'min_samples_leaf': 10, 'max_features': 0.2, 'max_depth': 10}",-0.0017214745558640785,-0.002900281768477988,-0.0036442331345219263,-0.0027130175941902576,-0.0022877435409066334,-0.006838204767117852,-0.002192340255749054,-0.0024420188782538384,-0.002491399012566321,-0.002683172531815923,-0.0029913886039463875,0.0013675913720849033,2
0.01366119384765625,0.0007799297868577995,0.0004680633544921875,0.0002444017167156924,8,4,0.4,40,"{'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 0.4, 'max_depth': 40}",-0.003049992862445201,-0.0027951031472609822,-0.005307925610158736,-0.003254016309034347,-0.00428087802871471,-0.006769579821826897,-0.00290717676402166,-0.004268244098894204,-0.003970467416623039,-0.003305092367023239,-0.003990847642600302,0.0011882787791424603,247
0.008251118659973144,0.00040082103100447334,0.0004881381988525391,0.00032795763302462103,19,6,0.30000000000000004,20,"{'min_samples_split': 19, 'min_samples_leaf': 6, 'max_features': 0.30000000000000004, 'max_depth': 20}",-0.0026171285421317182,-0.0023771110657759198,-0.0045416847241989975,-0.002484127711929577,-0.003732981598216235,-0.00836929912116128,-0.00256715690014446,-0.0033133331560563075,-0.002870182452186996,-0.0028719896030656826,-0.003574499487486718,0.0017193721447632763,171
0.011916518211364746,0.0006282972510117243,0.00041496753692626953,0.00022872955128878356,17,5,0.4,70,"{'min_samples_split': 17, 'min_samples_leaf': 5, 'max_features': 0.4, 'max_depth': 70}",-0.002424242715622878,-0.0036808739532259256,-0.003742345929034819,-0.0033600850699546793,-0.0031847965825717657,-0.007535532831533366,-0.0018902199909335109,-0.002988568650674884,-0.0029563442738554566,-0.002609703565829719,-0.0034372713563237006,0.0014681603949198295,125
0.016100096702575683,0.00027801391440374345,0.0005166769027709961,0.0003292261625594354,2,1,0.5,10,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 10}",-0.00668599267705643,-0.005348876852263922,-0.0034025142322969115,-0.005998582226301185,-0.002628705823094565,-0.008822380823101597,-0.0027839492011406683,-0.003427451639568278,-0.002645693270871692,-0.003378975467962103,-0.004512312221365736,0.001998072104281759,285
0.004058432579040527,0.0003393983069181184,0.0002986907958984375,0.00010879590208451965,6,3,0.1,60,"{'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 0.1, 'max_depth': 60}",-0.003419604127181396,-0.0029904921462445824,-0.005316714551507681,-0.0031320029601272044,-0.0038803238393793128,-0.00885697511532276,-0.002764979050518041,-0.003564581612146303,-0.003390965842179698,-0.003217562557666847,-0.004053420180227382,0.0017354282157377207,254
0.0237396240234375,0.0013516440452428628,0.0004877328872680664,0.000309941145992366,12,5,0.8,50,"{'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 0.8, 'max_depth': 50}",-0.003223299988552011,-0.0029702263289497557,-0.004144821162116148,-0.0022099036768245626,-0.003281988876953825,-0.007096942128277361,-0.002789323880397754,-0.004347494034812138,-0.0028040289276661783,-0.004210064384341527,-0.003707809338889126,0.0013115987973904523,199
0.013850665092468262,0.0012925310346462398,0.00041692256927490235,0.00013605552320722377,9,3,0.4,90,"{'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 0.4, 'max_depth': 90}",-0.0026492973068373837,-0.0034031741568773827,-0.004380555305490825,-0.002948855653099536,-0.00230442688809913,-0.00803210895399668,-0.002630259939585882,-0.003490695454512533,-0.003976980776195218,-0.0029388462677032434,-0.0036755200702397817,0.001573927579617709,192
0.007607793807983399,0.0003460890237009668,0.0003559350967407227,0.00013262814113057712,5,9,0.30000000000000004,20,"{'min_samples_split': 5, 'min_samples_leaf': 9, 'max_features': 0.30000000000000004, 'max_depth': 20}",-0.002476265862259775,-0.00292179664451416,-0.003844675522965035,-0.0027501307120746136,-0.003915449220935345,-0.005906363853548472,-0.0022392198351947326,-0.003290890987849687,-0.0030604178646172946,-0.0026230176806406294,-0.0033028228184599747,0.0010116064529726936,64
0.025571775436401368,0.0027203625713205196,0.00047266483306884766,0.00023352391493659368,18,1,0.7000000000000001,30,"{'min_samples_split': 18, 'min_samples_leaf': 1, 'max_features': 0.7000000000000001, 'max_depth': 30}",-0.006655083801974434,-0.0032567063611178707,-0.004112025434109703,-0.0032926341975013946,-0.003253286534160093,-0.006041559665722632,-0.0020226093654496973,-0.003088094473292137,-0.003359931354235331,-0.003263262053889418,-0.003834519324145271,0.0013513214242835876,223
0.003474998474121094,0.0002910755131863977,0.0002884626388549805,0.00010446513212732003,12,5,0.1,30,"{'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 0.1, 'max_depth': 30}",-0.003540084803090206,-0.003265694826834373,-0.004556876372004797,-0.002891905493884148,-0.003669873757490607,-0.005994306700183954,-0.003319290355350001,-0.003476425368934539,-0.0031227149070189864,-0.0034508787657716944,-0.003728805135056331,0.0008630264240105021,205
0.019498133659362794,0.0006149985176027593,0.0005209922790527343,0.0003076961459816075,18,9,0.8,70,"{'min_samples_split': 18, 'min_samples_leaf': 9, 'max_features': 0.8, 'max_depth': 70}",-0.0029000142815483053,-0.003432002902547202,-0.0044033827607252085,-0.0035565591323515867,-0.0032673412110918627,-0.0068082439408706855,-0.0022617599219367846,-0.003235159627727472,-0.0029878482044808003,-0.0024334579215521874,-0.003528576990483209,0.0012319715027714587,152
0.015171337127685546,0.0003296048480499509,0.0004060983657836914,0.00012520803365744678,15,1,0.5,10,"{'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 10}",-0.0058615513542066705,-0.006589000046302343,-0.003312930146840816,-0.002668043275775684,-0.0027928672297486785,-0.007078541186757669,-0.002754268521524648,-0.0038156604750997775,-0.004186232688657789,-0.002826783053483225,-0.00418858779783973,0.001612152249816686,265
0.020575356483459473,0.0003903406284640145,0.00037305355072021485,0.00011219645220443807,9,3,0.7000000000000001,10,"{'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 0.7000000000000001, 'max_depth': 10}",-0.002242446155144938,-0.0037392654880618317,-0.004042338465114991,-0.003245409121482709,-0.003679814846653831,-0.006887216355415278,-0.0025236843380528383,-0.0033363964224484613,-0.004048303679059599,-0.0030140929621575298,-0.0036758967833592005,0.0012128688874898882,193
0.01604650020599365,0.0007293887531427789,0.0003852367401123047,0.00023933831198441477,4,7,0.6,10,"{'min_samples_split': 4, 'min_samples_leaf': 7, 'max_features': 0.6, 'max_depth': 10}",-0.0024076195769822087,-0.002435166130118551,-0.0038452343058815704,-0.002266218297991984,-0.0030019242030536195,-0.007345247274433536,-0.0024914541929648196,-0.0026501250336241075,-0.0026920731906296966,-0.002513244517404358,-0.0031648306723084454,0.0014575690620718211,19
0.006153178215026855,0.00042193848814042425,0.0004090309143066406,0.0003305569382973718,15,5,0.2,70,"{'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 0.2, 'max_depth': 70}",-0.002093258338632798,-0.0026316766172824503,-0.00407485600356881,-0.0025395475165599325,-0.0038260999409413235,-0.006850411020003841,-0.003226843554634618,-0.003271216853039706,-0.0028967475740778897,-0.002594945528348425,-0.003400560294708979,0.0012856337689700786,109
0.028410673141479492,0.0017298775192513957,0.00043246746063232424,0.00026242694012541985,13,3,0.9,20,"{'min_samples_split': 13, 'min_samples_leaf': 3, 'max_features': 0.9, 'max_depth': 20}",-0.0025918436676701222,-0.0026067751921776466,-0.004045038423360118,-0.003383663754724333,-0.003338698117322473,-0.00745405852859961,-0.0026180289113858822,-0.0029204628137468377,-0.0032329273634724284,-0.0032131329130228336,-0.003540462968548228,0.0013727629432297146,155
0.01924924850463867,0.001155119231458114,0.0003173351287841797,2.6736493753407107e-05,19,6,0.7000000000000001,20,"{'min_samples_split': 19, 'min_samples_leaf': 6, 'max_features': 0.7000000000000001, 'max_depth': 20}",-0.0023544912994472407,-0.0028777195151998116,-0.0035554294280923694,-0.0034323326134234246,-0.003110673369319029,-0.007475083966736463,-0.0023506064643764946,-0.0039710301422140595,-0.0024035067897379423,-0.0033079745168809772,-0.003483884810542781,0.00142966748921158,137
0.035503935813903806,0.002369077669377363,0.0003726959228515625,6.692726748116134e-05,3,2,0.9,100,"{'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.9, 'max_depth': 100}",-0.004455084081909574,-0.0036270153518224236,-0.004344734350123161,-0.004074968272405725,-0.003991298300437441,-0.006704877000619565,-0.005283573713353475,-0.0038336227706397314,-0.004699421842275085,-0.00410341105907495,-0.004511800674266113,0.0008569040033937036,284
0.01057131290435791,0.0008388105530816347,0.000335240364074707,0.00011622471434475516,4,10,0.4,30,"{'min_samples_split': 4, 'min_samples_leaf': 10, 'max_features': 0.4, 'max_depth': 30}",-0.0024907149038396244,-0.0030416551365015834,-0.004148153967556448,-0.0021763622874429196,-0.00278238044578211,-0.006853761227545929,-0.0026193728472897956,-0.0026797334473993998,-0.0029906756163992944,-0.0020677241522042812,-0.0031850534031961386,0.0013390594541657665,26
0.018078088760375977,0.0014549674277571116,0.0003882408142089844,0.00010493755893097971,19,1,0.5,80,"{'min_samples_split': 19, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 80}",-0.00226152164708009,-0.004878017950033329,-0.004147789256158938,-0.0026416807963262124,-0.0028178319287414646,-0.0077465294448109435,-0.004135590864726862,-0.0050977992228591115,-0.0023986692500235877,-0.003724481263479117,-0.003984991162423966,0.001579733064990509,245
0.003080582618713379,0.00032081528966460996,0.00026094913482666016,9.858562118809828e-05,3,8,0.1,20,"{'min_samples_split': 3, 'min_samples_leaf': 8, 'max_features': 0.1, 'max_depth': 20}",-0.0019151736636674526,-0.0030868265143145614,-0.0038649595457011725,-0.002310873421793314,-0.0037304984689175333,-0.006844574451591899,-0.0019534071583063297,-0.0031883091742749437,-0.0032984149646696974,-0.002888498434816452,-0.0033081535798053356,0.0013418097082340875,67
0.01946446895599365,0.0004895046446398411,0.0003410816192626953,2.7791712443346155e-05,5,4,0.6,60,"{'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 0.6, 'max_depth': 60}",-0.0029393485683487748,-0.0036038596479101744,-0.0038174751095815113,-0.003311557394469735,-0.003674714450111227,-0.00709062176012527,-0.002337241872277468,-0.004443685977386621,-0.00368252960252189,-0.003668843613635974,-0.003856987799636864,0.001200603169106674,228
0.01320502758026123,0.001205681092374462,0.0003914833068847656,0.0001995327638202159,11,9,0.5,60,"{'min_samples_split': 11, 'min_samples_leaf': 9, 'max_features': 0.5, 'max_depth': 60}",-0.003003860938860612,-0.002953801313922396,-0.004317764929995951,-0.0027344314753671036,-0.0028418730091399258,-0.005869299022165807,-0.0018587814715488216,-0.003314802519841113,-0.003083392454934467,-0.002965253655117679,-0.003294326079089387,0.0010300691655984644,61
0.02580306529998779,0.0008830588224564445,0.0003742694854736328,8.975316731026981e-05,8,4,0.8,90,"{'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 0.8, 'max_depth': 90}",-0.0023777690918111672,-0.002531692752713197,-0.004651054576648396,-0.002874350599319752,-0.004934878904129584,-0.006479731651580375,-0.002672096491795968,-0.003225684487722485,-0.003504179295742255,-0.0038310658725339967,-0.0037082503723997176,0.0012364334294242968,201
0.0030200004577636717,0.0002766426940735056,0.00023653507232666016,6.838578436883153e-05,3,7,0.1,80,"{'min_samples_split': 3, 'min_samples_leaf': 7, 'max_features': 0.1, 'max_depth': 80}",-0.0018455572385099803,-0.00374737885669838,-0.004199337308227114,-0.0025528964050223596,-0.003290466633655232,-0.007217051637503795,-0.0019738024866633856,-0.0032812211945734706,-0.0022850155102966696,-0.0027601284317500933,-0.0033152855702900477,0.0014867541224183533,72
0.024399280548095703,0.0013485058024657736,0.0005311965942382812,0.00034898996248091936,11,8,0.9,100,"{'min_samples_split': 11, 'min_samples_leaf': 8, 'max_features': 0.9, 'max_depth': 100}",-0.001934898318631497,-0.003109200215044105,-0.004297200023445611,-0.002924024004488438,-0.0030408351527646954,-0.006792742041374806,-0.0023738659956553236,-0.0030940427198219815,-0.0032285067378254348,-0.0026031934484753985,-0.003339850865752729,0.0012913945453283475,80
0.01559288501739502,0.0008300536175009817,0.00043833255767822266,0.00015534796428136644,13,9,0.6,30,"{'min_samples_split': 13, 'min_samples_leaf': 9, 'max_features': 0.6, 'max_depth': 30}",-0.002346994508169749,-0.003343892867071825,-0.004567338860368947,-0.00285090338643507,-0.0028726569523239544,-0.0072527663273285374,-0.002442130260153738,-0.003006936781243638,-0.0029466665032449714,-0.002213290759601021,-0.0033843577205941453,0.0014346222899775931,102
0.014734101295471192,0.0009836168481122023,0.00041267871856689455,0.00022503489555328004,19,1,0.4,20,"{'min_samples_split': 19, 'min_samples_leaf': 1, 'max_features': 0.4, 'max_depth': 20}",-0.0025773235430985968,-0.003572125239691403,-0.0036933190584328857,-0.0035660947667035658,-0.002950496821872269,-0.008041750396868979,-0.002214451541935126,-0.0025855506147634457,-0.0024786114424632487,-0.0042666971780123165,-0.0035946420603841832,0.0016080443261796472,176
0.015836334228515624,0.0009592656687379369,0.00044755935668945314,0.0002490762399006612,14,4,0.5,30,"{'min_samples_split': 14, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 30}",-0.0031728314999587325,-0.002745172819782663,-0.004099016465766388,-0.0027127043349194566,-0.003302150421398131,-0.007738736982071274,-0.0026055318909294213,-0.003763117671011305,-0.0027246937915826287,-0.002664018096876659,-0.0035527973974296655,0.0014765801049455155,160
0.010440373420715332,0.0007499296791210547,0.00038549900054931643,0.0002510220543926183,16,8,0.4,70,"{'min_samples_split': 16, 'min_samples_leaf': 8, 'max_features': 0.4, 'max_depth': 70}",-0.0021594314143062524,-0.003176256101880109,-0.0038276402738345173,-0.0025783135083083542,-0.003024803752117926,-0.008315478754035563,-0.002305992595387928,-0.0031059691057165406,-0.002768064717997301,-0.0022278260682920556,-0.003348977629187655,0.0017257006611724754,84
0.003587007522583008,0.00029014038432572954,0.0002549886703491211,0.00010089801310778459,17,2,0.1,100,"{'min_samples_split': 17, 'min_samples_leaf': 2, 'max_features': 0.1, 'max_depth': 100}",-0.0019131298419824885,-0.002819203263800714,-0.004322783038541918,-0.0023266073584267723,-0.0029954460185221818,-0.00628799830432498,-0.003136209417103803,-0.003147593213991131,-0.00380467051199119,-0.0031738184230395853,-0.0033927459391724763,0.0011577431026266209,107
0.0033269882202148437,9.518434115425327e-05,0.0002686738967895508,0.00010768021179998331,5,1,0.1,10,"{'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.1, 'max_depth': 10}",-0.002490966184393093,-0.003238243584418651,-0.0035658452809790345,-0.0037844147705998147,-0.0031185456900473933,-0.007296404759729935,-0.0022203436620959497,-0.0030906597830701443,-0.0041397245963749486,-0.0031716105120714595,-0.0036116758823780425,0.001338937693078151,180
0.016632080078125,0.0012540284161786158,0.0003456830978393555,9.443214567367765e-05,2,8,0.6,70,"{'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.6, 'max_depth': 70}",-0.0026515099697914956,-0.0030406580791103336,-0.004175112165159898,-0.0031413395691094383,-0.0027133462013401014,-0.0072982666957033555,-0.0013533999288190546,-0.003594913499072195,-0.0023993912113650733,-0.002472955926676277,-0.0032840893246147223,0.0015158457585498395,57
