mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.04291989803314209,0.005289417348682506,0.0007500410079956055,8.687676302724357e-05,auto,0.0001,"{'solver': 'auto', 'alpha': 0.0001}",-1.2209362556709364,-1.364805680335875,-1.3755468167283005,-1.3479297023006436,-1.286875902389617,-1.2596595678418105,-1.2973202656405909,-1.3557640175092922,-1.260453295692808,-1.3998876802740656,-1.316917918438394,0.05661374358807038,71
0.9196545362472535,0.010742626157231832,0.0009223461151123047,0.00035697709636917986,svd,0.0001,"{'solver': 'svd', 'alpha': 0.0001}",-1.220936255671631,-1.3648056803366202,-1.3755468167282499,-1.347929702301361,-1.2868759023896317,-1.2596595678409612,-1.2973202656367508,-1.3557640175107504,-1.2604532956923753,-1.3998876802756723,-1.3169179184384003,0.056613743588646445,73
0.042167377471923825,0.003178628843158933,0.000676107406616211,3.276166250172287e-05,cholesky,0.0001,"{'solver': 'cholesky', 'alpha': 0.0001}",-1.2209362556709364,-1.364805680335875,-1.3755468167283005,-1.3479297023006436,-1.286875902389617,-1.2596595678418105,-1.2973202656405909,-1.3557640175092922,-1.260453295692808,-1.3998876802740656,-1.316917918438394,0.05661374358807038,71
0.41118645668029785,0.05352466930854491,0.0008263587951660156,0.0003754841478214678,lsqr,0.0001,"{'solver': 'lsqr', 'alpha': 0.0001}",-1.222701337856092,-1.3662292598004575,-1.375890980616928,-1.3481849857554187,-1.286285578777199,-1.2625317423428968,-1.298857077054707,-1.3588832170538694,-1.260962503239562,-1.40106156766893,-1.3181588250166059,0.05651819562954623,188
1.4446006298065186,0.03307844285773493,0.0006925344467163086,2.3618859253790945e-05,sparse_cg,0.0001,"{'solver': 'sparse_cg', 'alpha': 0.0001}",-1.221416243248614,-1.3652375473735026,-1.3757258818898095,-1.3481868967707782,-1.2861956200011835,-1.2598597151873636,-1.295944482308305,-1.3550657065254919,-1.260898302032777,-1.3990326466231895,-1.3167563041961015,0.05645076069437782,4
29.819926810264587,0.22944015837168372,0.0008963346481323242,9.300135472828555e-05,sag,0.0001,"{'solver': 'sag', 'alpha': 0.0001}",-1.2225997019543287,-1.3659123322291264,-1.3757933072421595,-1.3482170471341346,-1.2859759557375585,-1.2623990303110268,-1.2983069633428814,-1.3577045424985354,-1.2606001326254934,-1.3997114310913223,-1.3177220444166566,0.05630448341645945,120
31.57229609489441,0.1433540292910534,0.0013470649719238281,0.0008976569941273203,saga,0.0001,"{'solver': 'saga', 'alpha': 0.0001}",-1.2228563756972497,-1.3660814991898993,-1.3759527287724422,-1.3481267050832202,-1.2857217270687844,-1.2628103438468574,-1.2984681516648748,-1.3582055863055298,-1.2608458288806639,-1.4002530050949467,-1.3179321951604466,0.05634550062690158,156
0.06635262966156005,0.010380733943193275,0.0010131359100341796,0.0004035877594907519,auto,0.0001603718743751331,"{'solver': 'auto', 'alpha': 0.0001603718743751331}",-1.2209441121400892,-1.364812609938083,-1.3755479371490802,-1.3479344099867645,-1.286860321361572,-1.2596622036848386,-1.297292780769177,-1.3557488229586072,-1.2604606032130548,-1.3998709785955554,-1.316913477979682,0.05661066545652101,68
0.9245896339416504,0.018583498735786005,0.0009591579437255859,0.0005306369681790576,svd,0.0001603718743751331,"{'solver': 'svd', 'alpha': 0.0001603718743751331}",-1.2209441121406626,-1.364812609938743,-1.3755479371490031,-1.3479344099877493,-1.2868603213613004,-1.2596622036845957,-1.2972927807625474,-1.3557488229592491,-1.2604606032123884,-1.3998709785954304,-1.316913477979167,0.05661066545688657,67
0.09644112586975098,0.007703157348848838,0.0009763717651367187,0.00046641841680852576,cholesky,0.0001603718743751331,"{'solver': 'cholesky', 'alpha': 0.0001603718743751331}",-1.2209441121400892,-1.364812609938083,-1.3755479371490802,-1.3479344099867645,-1.286860321361572,-1.2596622036848386,-1.297292780769177,-1.3557488229586072,-1.2604606032130548,-1.3998709785955554,-1.316913477979682,0.05661066545652101,68
