mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.015589380264282226,0.0021975000398402177,0.0004148960113525391,0.0001911027103030866,0.5,160,3,8,0.02479166666666667,0.125,0.875,"{'subsample': 0.5, 'n_estimators': 160, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.02479166666666667, 'gamma': 0.125, 'colsample_bytree': 0.875}",-0.0015133770506848983,-0.0021770551040333447,-0.003461091444334655,-0.002198490119118466,-0.0022208748568504464,-0.00599442805958885,-0.0018815581187620564,-0.002158578154989672,-0.0019546781980509876,-0.0019401593608474334,-0.002550029046726081,0.0012436265163726858,91
0.01432945728302002,0.004638256783663662,0.00034646987915039064,3.314220641837509e-05,0.8,150,3,10,0.012916666666666667,0.375,0.5,"{'subsample': 0.8, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.012916666666666667, 'gamma': 0.375, 'colsample_bytree': 0.5}",-0.0015138035786577578,-0.0021760354896066623,-0.003465360639528024,-0.002196463559754184,-0.002218727787363136,-0.005988323172208764,-0.0018804372691214179,-0.002167529277489604,-0.001963075260023701,-0.0019603145533651214,-0.0025530070587118374,0.0012407638923475958,222
0.022348237037658692,0.008810268613539276,0.0005312442779541015,0.0003028831155890561,1.0,160,3,2,0.008958333333333334,0.25,1.0,"{'subsample': 1.0, 'n_estimators': 160, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.008958333333333334, 'gamma': 0.25, 'colsample_bytree': 1.0}",-0.001513540042853547,-0.002176025053368874,-0.003465486855249669,-0.0021960506357193406,-0.002218367580548149,-0.00598578489617425,-0.0018801825272545384,-0.0021682484553886758,-0.0019635368037553085,-0.0019602995056845133,-0.0025527522355996866,0.001240084692536834,151
0.022194385528564453,0.003523531371965471,0.0005541801452636719,0.0002671810593145412,0.6,160,1,8,0.09604166666666668,0.5,0.5,"{'subsample': 0.6, 'n_estimators': 160, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.09604166666666668, 'gamma': 0.5, 'colsample_bytree': 0.5}",-0.0015096517444039752,-0.002180594341121539,-0.0034510046593403854,-0.002201961405140966,-0.002223996479718021,-0.006000726675954007,-0.0018810925191848126,-0.0021668451227651684,-0.0019629183084085046,-0.001959847280592587,-0.0025538638536629966,0.0012430832196513818,281
0.04998414516448975,0.023026713872371027,0.0005525827407836914,7.795128532026752e-05,0.7,130,3,4,0.07625000000000001,0.0,0.5,"{'subsample': 0.7, 'n_estimators': 130, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.07625000000000001, 'gamma': 0.0, 'colsample_bytree': 0.5}",-0.001563713468406586,-0.0020840051192205795,-0.003331706854477647,-0.0018500451675894408,-0.0021472033108036292,-0.0056685403298699375,-0.001492320619744168,-0.002089645845357398,-0.002459075490061021,-0.0016011127528581088,-0.002428736895838851,0.0011945991870089118,25
0.04408857822418213,0.013193456707346786,0.0005372285842895508,5.4512941762846644e-05,0.6,140,9,4,0.08812500000000001,0.0,0.625,"{'subsample': 0.6, 'n_estimators': 140, 'min_child_weight': 9, 'max_depth': 4, 'learning_rate': 0.08812500000000001, 'gamma': 0.0, 'colsample_bytree': 0.625}",-0.0015371396714233426,-0.0020828877711596113,-0.003267925299095747,-0.001965372332351608,-0.00219579245912015,-0.005557107934796295,-0.0013971276269618186,-0.0020949672583523205,-0.0023450560587622337,-0.0018057961400826752,-0.00242491725521058,0.0011508692895433788,24
0.007703447341918945,0.001001387846593697,0.00039474964141845704,5.259970461858626e-05,0.5,60,3,10,0.08020833333333334,0.5,0.875,"{'subsample': 0.5, 'n_estimators': 60, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.08020833333333334, 'gamma': 0.5, 'colsample_bytree': 0.875}",-0.001513544852693987,-0.0021765114319559466,-0.0034666527690838064,-0.0021964790585502873,-0.0022202429142195667,-0.005986666951638604,-0.0018821041212494925,-0.002164376039738975,-0.001961951299112262,-0.0019589425175735513,-0.0025527471955816483,0.001240493744641557,149
0.01681523323059082,0.0025032111754305355,0.00040869712829589845,4.8012529587357814e-05,0.6,150,3,10,0.1,0.375,0.75,"{'subsample': 0.6, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.375, 'colsample_bytree': 0.75}",-0.0015163560954010039,-0.002174434254121033,-0.003463742645613256,-0.0021992946445891547,-0.002222171266166542,-0.006002882334896518,-0.001881924961707325,-0.002162071817892009,-0.0019609812243297307,-0.0019586746175682306,-0.00255425338622848,0.0012446082822079076,287
0.011109685897827149,0.001827454474106413,0.00040032863616943357,6.695008087665248e-05,0.6,90,5,2,0.040625,0.5,1.0,"{'subsample': 0.6, 'n_estimators': 90, 'min_child_weight': 5, 'max_depth': 2, 'learning_rate': 0.040625, 'gamma': 0.5, 'colsample_bytree': 1.0}",-0.00151929713161831,-0.002171575104053939,-0.0034734409743889453,-0.002193944245359262,-0.002214621252294384,-0.005981697013836002,-0.0018805758569993953,-0.0021694612421771925,-0.0019626559275245656,-0.001959985472691949,-0.0025527254220943946,0.001239356703682471,145
0.0159409761428833,0.001182877834515485,0.00039811134338378905,1.873970031738281e-05,0.8,60,9,4,0.08416666666666668,0.0,0.625,"{'subsample': 0.8, 'n_estimators': 60, 'min_child_weight': 9, 'max_depth': 4, 'learning_rate': 0.08416666666666668, 'gamma': 0.0, 'colsample_bytree': 0.625}",-0.0015305987046144991,-0.0020104277459183128,-0.0031744209321724857,-0.0018439943289568377,-0.002207910366027332,-0.005424412789586878,-0.0013791586915458047,-0.0022379220263310344,-0.0022420212128243544,-0.00154999719884066,-0.0023600863996818197,0.0011313878088503294,15
0.01441805362701416,0.002246857618055856,0.000415492057800293,6.236904712462129e-05,0.6,110,5,6,0.020833333333333336,0.25,1.0,"{'subsample': 0.6, 'n_estimators': 110, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.020833333333333336, 'gamma': 0.25, 'colsample_bytree': 1.0}",-0.0015159269738012756,-0.0021742371573866158,-0.0034692247958757836,-0.0021948733642341723,-0.002216909611691004,-0.0059881151367049456,-0.0018819630084191468,-0.002164415654138094,-0.0019612649674792845,-0.001957879714234357,-0.002552481038396468,0.0012411801366408774,120
0.011283540725708007,0.0026964584668634777,0.0005365371704101563,0.00018029632275943047,0.6,70,5,10,0.008958333333333334,0.5,0.75,"{'subsample': 0.6, 'n_estimators': 70, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.008958333333333334, 'gamma': 0.5, 'colsample_bytree': 0.75}",-0.0015140970984401578,-0.0021756191828166474,-0.00346594153821004,-0.0021958633797259123,-0.0022178030893556504,-0.005986850339531999,-0.0018802180822679688,-0.002168708526910054,-0.0019635478786139138,-0.0019602956965847672,-0.002552894481245711,0.0012403828840102291,205
0.017102551460266114,0.003376798835025354,0.0006270408630371094,0.00027968237108255125,1.0,100,7,10,0.08416666666666668,0.125,0.5,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.08416666666666668, 'gamma': 0.125, 'colsample_bytree': 0.5}",-0.0014858829437538214,-0.002143283457276169,-0.003465486855249669,-0.0021618220064612698,-0.0021985086262746663,-0.00598578489617425,-0.0018801825272545384,-0.002160908333935691,-0.0019571413856734254,-0.0019602995056845133,-0.0025399300537738015,0.001245511444094648,64
0.02345900535583496,0.004295295923618866,0.0005852699279785157,0.00015480967595490539,0.5,170,1,10,0.08416666666666668,0.25,1.0,"{'subsample': 0.5, 'n_estimators': 170, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.08416666666666668, 'gamma': 0.25, 'colsample_bytree': 1.0}",-0.0015119075419688576,-0.002179255577595543,-0.003457939524125217,-0.0021995416116714923,-0.0022267580385466534,-0.006013343086458599,-0.0018838207049362591,-0.0021569210861166073,-0.0019606294780613685,-0.0019573983443127037,-0.0025547514993793296,0.0012473214418284434,290
0.021031880378723146,0.014153596712159062,0.0005067110061645508,5.039912179390568e-05,0.9,130,1,4,0.04854166666666667,0.25,1.0,"{'subsample': 0.9, 'n_estimators': 130, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.04854166666666667, 'gamma': 0.25, 'colsample_bytree': 1.0}",-0.0015128393141140772,-0.002177046419064181,-0.0034633088713221256,-0.0021972855278002126,-0.0022196724146604464,-0.0059884806744167985,-0.0018805110239309003,-0.002167469704727791,-0.001963144095148011,-0.0019597257759941303,-0.002552948382117867,0.0012406806364283472,214
0.009109926223754884,0.001602569623193963,0.00047061443328857424,4.515089571515054e-05,0.8,60,7,2,0.03270833333333333,0.375,0.5,"{'subsample': 0.8, 'n_estimators': 60, 'min_child_weight': 7, 'max_depth': 2, 'learning_rate': 0.03270833333333333, 'gamma': 0.375, 'colsample_bytree': 0.5}",-0.0015146656399170377,-0.0021749901362019884,-0.0034672893100310444,-0.002195538568934858,-0.002217008031197517,-0.005984770556659385,-0.0018799572726748307,-0.0021693822702247593,-0.0019638768279988507,-0.0019609711379264786,-0.002552844975176675,0.001239854273478973,199
0.010424375534057617,0.0009857848044702692,0.00039238929748535155,6.487963147046846e-05,1.0,100,3,6,0.08416666666666668,0.5,1.0,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.08416666666666668, 'gamma': 0.5, 'colsample_bytree': 1.0}",-0.001513540042853547,-0.002176025053368874,-0.003465486855249669,-0.0021960506357193406,-0.002218367580548149,-0.00598578489617425,-0.0018801825272545384,-0.0021682484553886758,-0.0019635368037553085,-0.0019602995056845133,-0.0025527522355996866,0.001240084692536834,151
0.01604909896850586,0.0023037341860098347,0.00037980079650878906,6.44406210919974e-05,0.5,160,7,8,0.06041666666666667,0.25,0.875,"{'subsample': 0.5, 'n_estimators': 160, 'min_child_weight': 7, 'max_depth': 8, 'learning_rate': 0.06041666666666667, 'gamma': 0.25, 'colsample_bytree': 0.875}",-0.0015110942471502713,-0.0021796867644613294,-0.003453167925160624,-0.0022019917659962807,-0.00222462307648067,-0.00600400317108474,-0.0018819791523612237,-0.002165088682359785,-0.0019624603253778107,-0.001961308815296391,-0.0025545403925729127,0.001243995568311975,288
0.014488291740417481,0.0021438656117544197,0.0005248308181762696,0.00015022607099434584,0.6,100,3,2,0.02875,0.375,1.0,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.02875, 'gamma': 0.375, 'colsample_bytree': 1.0}",-0.0015170385983186052,-0.0021729851207781224,-0.0034719721769756644,-0.0021941417641217877,-0.0022153705340463422,-0.005983226242961023,-0.0018814835611476678,-0.0021657693794891663,-0.00196131592922347,-0.001957871955918942,-0.0025521175262980794,0.0012400203097477707,101
0.020088791847229004,0.001611617752461918,0.0005582809448242187,0.00018358293136886466,0.9,130,5,2,0.06833333333333334,0.375,0.625,"{'subsample': 0.9, 'n_estimators': 130, 'min_child_weight': 5, 'max_depth': 2, 'learning_rate': 0.06833333333333334, 'gamma': 0.375, 'colsample_bytree': 0.625}",-0.0015126185051248893,-0.0021773160737178034,-0.0034627408647722934,-0.002197594977026562,-0.002219893943548846,-0.005988348709762042,-0.0018803342495214244,-0.0021680420553325096,-0.001963403131793701,-0.0019601887335091383,-0.002553048124410921,0.001240555323788183,231
0.02452998161315918,0.018459292454168247,0.0006969690322875977,0.00024523832977213614,0.5,100,9,6,0.03270833333333333,0.125,0.875,"{'subsample': 0.5, 'n_estimators': 100, 'min_child_weight': 9, 'max_depth': 6, 'learning_rate': 0.03270833333333333, 'gamma': 0.125, 'colsample_bytree': 0.875}",-0.0015159473221053566,-0.002173798119234175,-0.0034710794058119892,-0.0021948793351916464,-0.0022170354343806144,-0.005987950660423704,-0.0018815998023931125,-0.0021669857315014278,-0.0019623107075111236,-0.0019591305714055894,-0.002553071708995874,0.0012411096118324942,236
0.013211202621459962,0.0023316625348251,0.0004975318908691407,4.154313583469608e-05,0.9,110,3,8,0.08020833333333334,0.25,0.5,"{'subsample': 0.9, 'n_estimators': 110, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.08020833333333334, 'gamma': 0.25, 'colsample_bytree': 0.5}",-0.001514055549834997,-0.002175903160881372,-0.0034664936818514605,-0.002195735541913715,-0.0022174702415143624,-0.005985800893975573,-0.0018811503327496079,-0.002165019637313424,-0.0019615925197236208,-0.0019566283588112144,-0.002551984991856935,0.0012404733278005495,99
0.022674989700317384,0.004114879968349475,0.0006157398223876953,0.00016026436590815045,1.0,190,3,6,0.03270833333333333,0.125,1.0,"{'subsample': 1.0, 'n_estimators': 190, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.03270833333333333, 'gamma': 0.125, 'colsample_bytree': 1.0}",-0.0015024114434236653,-0.0021628814219638226,-0.003465486855249669,-0.0021823654208948497,-0.002202890640637045,-0.00598578489617425,-0.0018801825272545384,-0.00216021332428232,-0.0019583564208189032,-0.0019602995056845133,-0.002546087245638358,0.0012427349477677455,84
0.02060089111328125,0.004114935030208585,0.0005406379699707031,3.692952178197357e-05,0.6,150,1,2,0.06833333333333334,0.125,0.75,"{'subsample': 0.6, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.06833333333333334, 'gamma': 0.125, 'colsample_bytree': 0.75}",-0.0014868317199364552,-0.0021602500296731258,-0.0034637678946826444,-0.0021986541162937194,-0.002221238732428769,-0.005998245550474769,-0.0018814390724400428,-0.0021472322022452078,-0.0019432668940078976,-0.0019112685029232686,-0.00254121947151059,0.0012499462587289307,68
0.028347110748291014,0.0032142142699714406,0.0006232023239135742,0.00011522838991709209,0.6,190,1,4,0.040625,0.5,0.625,"{'subsample': 0.6, 'n_estimators': 190, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.040625, 'gamma': 0.5, 'colsample_bytree': 0.625}",-0.0015113704866011577,-0.0021788173107005248,-0.0034579627515824727,-0.002197757211358913,-0.0022201246353734942,-0.005989607799602306,-0.0018808798671765734,-0.0021668228976910618,-0.001963417272158741,-0.00196202423713515,-0.0025528784469380393,0.0012405231618255268,203
0.01724209785461426,0.005188239796016606,0.0004879474639892578,6.834593669006603e-05,1.0,130,3,2,0.05645833333333333,0.125,0.75,"{'subsample': 1.0, 'n_estimators': 130, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.05645833333333333, 'gamma': 0.125, 'colsample_bytree': 0.75}",-0.0014946348884111397,-0.0021536712246837796,-0.003465486855249669,-0.002172733129137406,-0.0022046847957530014,-0.00598578489617425,-0.0018801825272545384,-0.0021593580913921114,-0.001958889313337361,-0.0019602995056845133,-0.0025435725227077773,0.0012439124114561472,74
0.009744954109191895,0.0021598721011680338,0.0004882335662841797,0.00011487034852662316,0.6,90,1,4,0.020833333333333336,0.125,0.5,"{'subsample': 0.6, 'n_estimators': 90, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.020833333333333336, 'gamma': 0.125, 'colsample_bytree': 0.5}",-0.001517271339849766,-0.0021730356841689214,-0.0034705609562589073,-0.0021946940609974524,-0.002215939917444184,-0.005984153472282765,-0.001880474017756624,-0.0021689470576656865,-0.001962868922181035,-0.00195984254568007,-0.002552778797428541,0.001239907636373484,189
0.11873331069946289,0.01805708033215096,0.0007415056228637695,0.00020084482000963337,0.6,60,1,10,0.09604166666666668,0.0,1.0,"{'subsample': 0.6, 'n_estimators': 60, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.09604166666666668, 'gamma': 0.0, 'colsample_bytree': 1.0}",-0.0018873266969798793,-0.0026800958663767195,-0.003615792854529924,-0.0022131924238712763,-0.0020761903613075268,-0.0057714751187300005,-0.0017278414867368532,-0.0024600586545816773,-0.00258375544051712,-0.001956670812114528,-0.0026972399715745506,0.0011457848417839337,299
0.014597344398498534,0.0013469350931548715,0.0003633260726928711,1.5627042053239913e-05,0.5,140,1,8,0.0525,0.125,0.5,"{'subsample': 0.5, 'n_estimators': 140, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.0525, 'gamma': 0.125, 'colsample_bytree': 0.5}",-0.0015143554759893348,-0.0021758422387558336,-0.0034662228165237277,-0.002195223156755656,-0.0022166752643367543,-0.005976697499273265,-0.001879020309403384,-0.00215893798882949,-0.0019500390468501995,-0.0019239409317098983,-0.0025456954728427543,0.0012404074594217138,83
0.03028824329376221,0.016653547324684385,0.0005225419998168945,0.00016560071378789786,0.8,190,3,8,0.09604166666666668,0.125,0.875,"{'subsample': 0.8, 'n_estimators': 190, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.09604166666666668, 'gamma': 0.125, 'colsample_bytree': 0.875}",-0.0014751975550782949,-0.0021598122285675335,-0.0034128660479052168,-0.0021541166301030958,-0.0021962860631877038,-0.005981994354751574,-0.0018376425111357475,-0.0021493591945781214,-0.0019383839231870744,-0.0018999247453614747,-0.0025205583253855835,0.0012477330339016426,48
0.0991593360900879,0.02909616004321006,0.0010112762451171876,0.0002573239298525148,0.8,150,9,10,0.0525,0.0,0.75,"{'subsample': 0.8, 'n_estimators': 150, 'min_child_weight': 9, 'max_depth': 10, 'learning_rate': 0.0525, 'gamma': 0.0, 'colsample_bytree': 0.75}",-0.0016571681433651421,-0.002200145026628844,-0.003371792874016451,-0.0019017159390405112,-0.00207306528746729,-0.005685966960128668,-0.0014793198620292754,-0.0023546662902348588,-0.0022437410265769404,-0.0018168266785848865,-0.0024784408088072865,0.001176501601730372,37
0.08173305988311767,0.010002653267536132,0.0008167266845703125,0.00018255821917442225,0.9,160,9,8,0.06833333333333334,0.0,0.625,"{'subsample': 0.9, 'n_estimators': 160, 'min_child_weight': 9, 'max_depth': 8, 'learning_rate': 0.06833333333333334, 'gamma': 0.0, 'colsample_bytree': 0.625}",-0.0016487886216966232,-0.0021272551367605497,-0.003581107463123217,-0.0020335248095891384,-0.0020351676423316315,-0.0055263930428337575,-0.0015384624116699457,-0.0022701413133797465,-0.0021574624483875534,-0.0018511950941836695,-0.0024769497983955836,0.0011460965132083995,36
0.02068145275115967,0.007213874991825204,0.0005065441131591797,0.0002192511875822298,0.6,170,1,4,0.0525,0.5,1.0,"{'subsample': 0.6, 'n_estimators': 170, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.0525, 'gamma': 0.5, 'colsample_bytree': 1.0}",-0.0015125319737271437,-0.0021775649017576402,-0.0034600080486499075,-0.002197595257698064,-0.0022211277145695717,-0.005997873475830757,-0.0018820397156277507,-0.0021610273632743345,-0.0019612585153736145,-0.0019577305964531295,-0.002552875756296191,0.0012433071857100467,201
0.019591212272644043,0.0034229679779977013,0.0004227161407470703,0.00014885699833915134,1.0,190,1,2,0.09208333333333335,0.5,0.625,"{'subsample': 1.0, 'n_estimators': 190, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.09208333333333335, 'gamma': 0.5, 'colsample_bytree': 0.625}",-0.001513540042853547,-0.002176025053368874,-0.003465486855249669,-0.0021960506357193406,-0.002218367580548149,-0.00598578489617425,-0.0018801825272545384,-0.0021682484553886758,-0.0019635368037553085,-0.0019602995056845133,-0.0025527522355996866,0.001240084692536834,151
0.008710265159606934,0.0009509610874403205,0.00040941238403320314,0.00019979755176618703,0.9,90,9,6,0.08812500000000001,0.5,0.5,"{'subsample': 0.9, 'n_estimators': 90, 'min_child_weight': 9, 'max_depth': 6, 'learning_rate': 0.08812500000000001, 'gamma': 0.5, 'colsample_bytree': 0.5}",-0.0015151948765519416,-0.0021740044128296856,-0.0034677226514559594,-0.002195393523158731,-0.0022178967495609424,-0.005987066342520226,-0.0018808013045276159,-0.002167288991894395,-0.0019633309830150917,-0.0019606627540907054,-0.0025529362589605292,0.0012405474547079161,211
0.03330106735229492,0.005106463236374741,0.0005982398986816406,0.00029354667874878054,0.5,110,1,4,0.09208333333333335,0.0,0.625,"{'subsample': 0.5, 'n_estimators': 110, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.09208333333333335, 'gamma': 0.0, 'colsample_bytree': 0.625}",-0.001509335872306574,-0.0023126413739317023,-0.003458828012186766,-0.0020450278040847446,-0.0019905607649821026,-0.006035399047944992,-0.0014826872027867196,-0.0022783693128575057,-0.0026209883315080834,-0.001934288811035607,-0.0025668126533624795,0.0012757553760459393,294
0.013819050788879395,0.0020500423598096675,0.00033695697784423827,8.259096262131724e-06,0.9,140,7,8,0.040625,0.5,0.625,"{'subsample': 0.9, 'n_estimators': 140, 'min_child_weight': 7, 'max_depth': 8, 'learning_rate': 0.040625, 'gamma': 0.5, 'colsample_bytree': 0.625}",-0.0015139802824472636,-0.002175852157973875,-0.003465839528478018,-0.00219627620898974,-0.0022188096332807833,-0.005986239150905891,-0.0018801983165330884,-0.0021683216785814167,-0.001963861664885832,-0.001960802141468608,-0.0025530180763544516,0.0012401437980767394,226
0.08780415058135986,0.014999099963219966,0.0006200075149536133,1.527898539656706e-05,0.9,150,5,6,0.008958333333333334,0.0,0.75,"{'subsample': 0.9, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.008958333333333334, 'gamma': 0.0, 'colsample_bytree': 0.75}",-0.001385497019984815,-0.0020410765118545207,-0.003247119527863932,-0.0018272222629521983,-0.002060214715946266,-0.005587942636888619,-0.001452086721186531,-0.002124583556458501,-0.001997546687763748,-0.0016925122486918121,-0.0023415801889590943,0.0011867996097818917,12
