mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.14108519554138182,0.0012871612793149266,0.0004176616668701172,2.608037722794044e-05,80,4,9,8,0.08416666666666668,"{'n_estimators': 80, 'min_samples_split': 4, 'min_samples_leaf': 9, 'max_depth': 8, 'learning_rate': 0.08416666666666668}",-0.0017454942841399138,-0.0023174213558674077,-0.0036056381360605625,-0.0018882050257748432,-0.0021628550135254533,-0.0056740245068412415,-0.0015199934809739582,-0.0022963641285615195,-0.0022364594872140427,-0.001932660797531059,-0.002537911621649,0.0011732977343512701,234
0.0294297456741333,6.363588396555949e-05,0.00023715496063232423,1.8744310389519652e-06,50,17,13,2,0.064375,"{'n_estimators': 50, 'min_samples_split': 17, 'min_samples_leaf': 13, 'max_depth': 2, 'learning_rate': 0.064375}",-0.001306771697309922,-0.0020126447444794265,-0.003138500200694195,-0.0017472147624855037,-0.002134494838133263,-0.005574284151659905,-0.0013253379379671005,-0.002045565692241784,-0.0019901987161397286,-0.0016313605192350138,-0.002290637326034584,0.0011992889651850286,19
0.12573537826538086,0.0005085348600900704,0.0003913402557373047,4.493708926265045e-05,90,12,12,6,0.0525,"{'n_estimators': 90, 'min_samples_split': 12, 'min_samples_leaf': 12, 'max_depth': 6, 'learning_rate': 0.0525}",-0.0015847084447245204,-0.0021568312137852557,-0.0034629882430722327,-0.001772071646240828,-0.0022291154824122736,-0.005578354383653193,-0.0013515842404295268,-0.0022196358490988795,-0.00236035222297666,-0.0018146165704484728,-0.0024530258296841844,0.0011758844611194277,173
0.2149944543838501,0.0015093879526052656,0.0004994153976440429,4.617695200790995e-05,150,17,7,6,0.06833333333333334,"{'n_estimators': 150, 'min_samples_split': 17, 'min_samples_leaf': 7, 'max_depth': 6, 'learning_rate': 0.06833333333333334}",-0.0015976733937052418,-0.0022979572680717807,-0.003498259992349942,-0.0019626710929317396,-0.0022159739470488816,-0.005669504368916174,-0.0016937505707276185,-0.0022799869677344233,-0.002671519864779771,-0.001978514349334973,-0.002586581181560055,0.001148544117324746,255
0.08107285499572754,0.000865206929878074,0.00035102367401123046,3.58140974709789e-05,50,16,15,8,0.06041666666666667,"{'n_estimators': 50, 'min_samples_split': 16, 'min_samples_leaf': 15, 'max_depth': 8, 'learning_rate': 0.06041666666666667}",-0.0014336519041793611,-0.002176682451730031,-0.0031533320206890156,-0.0018097681964372072,-0.002261614279344402,-0.005581959910438836,-0.0013550925462178026,-0.00227202839010393,-0.0021075707978565283,-0.0017319760214229648,-0.0023883676518420076,0.0011697105472384022,119
0.16676537990570067,0.0006455045990973092,0.00037894248962402346,2.9749097980685844e-05,160,4,8,4,0.008958333333333334,"{'n_estimators': 160, 'min_samples_split': 4, 'min_samples_leaf': 8, 'max_depth': 4, 'learning_rate': 0.008958333333333334}",-0.0014411983649864775,-0.0020418205279271653,-0.0032000396490521462,-0.0018629089955107874,-0.002125945330180164,-0.0055546724830768815,-0.0013698238101078832,-0.002066348493860776,-0.002000190762659175,-0.0016347489113994228,-0.0023297697328760877,0.0011777906348177623,40
0.16489577293395996,0.0013615848093003202,0.00043699741363525393,4.898726733826513e-05,120,4,14,6,0.08020833333333334,"{'n_estimators': 120, 'min_samples_split': 4, 'min_samples_leaf': 14, 'max_depth': 6, 'learning_rate': 0.08020833333333334}",-0.0015495121808656517,-0.0023402696184704882,-0.0031794034352098472,-0.0019518557633447188,-0.002184985815041065,-0.005597242565000405,-0.0016303491067057008,-0.002359435071375428,-0.002421557078675352,-0.0019807667733416122,-0.0025195377408030266,0.0011149496778786597,224
0.10394885540008544,0.0004780427289903501,0.0003067970275878906,1.828432689357751e-05,180,2,19,2,0.03270833333333333,"{'n_estimators': 180, 'min_samples_split': 2, 'min_samples_leaf': 19, 'max_depth': 2, 'learning_rate': 0.03270833333333333}",-0.001304918604583324,-0.0019301862391829239,-0.0029568891763963397,-0.0017372888423896758,-0.0020666605560709715,-0.005553450602785217,-0.0013113670745431372,-0.0020739671560585033,-0.0021514941967637393,-0.0015933717175831959,-0.002267959416635703,0.0011854991345478531,8
0.052432131767272946,0.0002662871067180369,0.00026710033416748046,1.600179468167819e-05,90,9,13,2,0.08416666666666668,"{'n_estimators': 90, 'min_samples_split': 9, 'min_samples_leaf': 13, 'max_depth': 2, 'learning_rate': 0.08416666666666668}",-0.0013781386910503087,-0.0020400044064002535,-0.003013611726291461,-0.0017078311544674624,-0.002137472691839089,-0.005512807721546143,-0.0013179589147249752,-0.0022056796679382476,-0.0021450893807775087,-0.0016477458317577876,-0.0023106340186793235,0.001163936561642738,32
0.09851608276367188,0.0009260114275247219,0.0002987146377563477,2.281566147337028e-05,170,12,19,2,0.02479166666666667,"{'n_estimators': 170, 'min_samples_split': 12, 'min_samples_leaf': 19, 'max_depth': 2, 'learning_rate': 0.02479166666666667}",-0.001298007411912958,-0.0019237091804804,-0.003004810261243761,-0.0017571896502031903,-0.002117271884868057,-0.005530765221991261,-0.0013253978308584821,-0.0020391805135473347,-0.0021276310044387055,-0.001589942148362954,-0.0022713905107907104,0.001181177479403832,12
0.029700875282287598,7.236993618289818e-05,0.00023338794708251953,5.954214634130797e-06,50,3,3,2,0.016875,"{'n_estimators': 50, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 2, 'learning_rate': 0.016875}",-0.0013471361594996926,-0.00203623285204507,-0.003229529065617299,-0.0019400942461151995,-0.0020618711790815225,-0.00573446852453542,-0.0015953559987708912,-0.002070365687168296,-0.001973318634096853,-0.0016864214044527697,-0.0023674793751383015,0.0012169748664991368,92
0.05360214710235596,0.0014130690413734798,0.00026106834411621094,3.062226548737382e-05,90,13,11,2,0.005,"{'n_estimators': 90, 'min_samples_split': 13, 'min_samples_leaf': 11, 'max_depth': 2, 'learning_rate': 0.005}",-0.0014143584693489713,-0.0020608995076090725,-0.0032985296726021547,-0.0020304101262291928,-0.002138435855869563,-0.005815693114532372,-0.0016687129830810787,-0.002100627474428147,-0.001975403624874639,-0.0017511527733094368,-0.0024254223601884624,0.0012241336660652065,150
0.10278396606445313,0.0006007448867182962,0.00036613941192626954,2.1223017005210618e-05,60,16,11,8,0.07229166666666667,"{'n_estimators': 60, 'min_samples_split': 16, 'min_samples_leaf': 11, 'max_depth': 8, 'learning_rate': 0.07229166666666667}",-0.0015113520656809996,-0.0022785246256511885,-0.0032447023968197376,-0.001870938951208077,-0.002134377580664114,-0.005657752614935348,-0.0013976004586885534,-0.0021297547854367384,-0.0023752013709347724,-0.001885797667796746,-0.0024486002517816277,0.0011747605288818025,168
0.09915099143981934,0.002729091264688273,0.0003265857696533203,4.7312459496778656e-05,170,10,17,2,0.0525,"{'n_estimators': 170, 'min_samples_split': 10, 'min_samples_leaf': 17, 'max_depth': 2, 'learning_rate': 0.0525}",-0.0013644144751638954,-0.0019434681775637504,-0.0028893917631765483,-0.0017181176419288936,-0.002114108472353013,-0.0055471035922151045,-0.0012922182358355008,-0.0020866276077206665,-0.002245004339746885,-0.001567376117018695,-0.002276783042272295,0.0011773770088516244,15
