mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_iter,param_l1_ratio,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.003558850288391113,0.0049810985041224744,0.000160980224609375,2.7955999216277265e-05,10000,0.7368421052631579,0.0001,"{'max_iter': 10000, 'l1_ratio': 0.7368421052631579, 'alpha': 0.0001}",-0.0013540360856083198,-0.001986193148776971,-0.0031026588922892753,-0.001638867448959985,-0.002127194354282423,-0.005318792456828498,-0.0013021011368182771,-0.0022082633514920857,-0.002323624691074769,-0.001612405967786369,-0.0022974137533916974,0.0011267273072702996,62
0.007506537437438965,0.005353233417435493,0.000595712661743164,0.0008329222600228115,5000,0.8421052631578947,0.0001,"{'max_iter': 5000, 'l1_ratio': 0.8421052631578947, 'alpha': 0.0001}",-0.0013539732534849878,-0.001985883493008917,-0.003102319540672068,-0.0016384512034144645,-0.0021268889339782033,-0.005324322950543454,-0.001303032339262791,-0.002207739591737548,-0.0023202934842537605,-0.0016091655976215216,-0.0022972070387977717,0.0011283411931342277,60
0.004728865623474121,0.002972169402635892,0.000582575798034668,0.00031611802881827215,1000,0.15789473684210525,78.47599703514607,"{'max_iter': 1000, 'l1_ratio': 0.15789473684210525, 'alpha': 78.47599703514607}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.05092790126800537,0.02923041105773773,0.0004694938659667969,0.0003145276017632269,1000,0.0,0.004832930238571752,"{'max_iter': 1000, 'l1_ratio': 0.0, 'alpha': 0.004832930238571752}",-0.001354305352008008,-0.0019866437720600727,-0.0031031447283665107,-0.001638397814111175,-0.002128005927465499,-0.005294184858533236,-0.0012993716614889367,-0.002210305194601037,-0.0023387029360438663,-0.0016227929338085549,-0.0022975855178486897,0.001119793087513329,67
0.0034439802169799806,0.003166943651437476,0.00017101764678955077,4.393958682147037e-05,10000,0.8421052631578947,0.0006951927961775605,"{'max_iter': 10000, 'l1_ratio': 0.8421052631578947, 'alpha': 0.0006951927961775605}",-0.0013657661505960378,-0.001986524086391872,-0.003082968674140843,-0.0016321982542637596,-0.002106454203127068,-0.005404773282346342,-0.0013487145555186987,-0.002205408788285589,-0.002185246044768856,-0.0015155966366075916,-0.0022833650676046657,0.0011509438583848397,12
0.004344439506530762,0.0029647777898064867,0.0004950284957885743,0.0003358463501248095,5000,0.7368421052631579,0.23357214690901212,"{'max_iter': 5000, 'l1_ratio': 0.7368421052631579, 'alpha': 0.23357214690901212}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0008672952651977539,0.0003578438909093388,0.00037522315979003905,0.00018886128157396764,1000,0.7894736842105263,11.288378916846883,"{'max_iter': 1000, 'l1_ratio': 0.7894736842105263, 'alpha': 11.288378916846883}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0007066011428833007,0.0009091997971373913,0.00015044212341308594,3.3784846465908723e-06,5000,1.0,29.763514416313132,"{'max_iter': 5000, 'l1_ratio': 1.0, 'alpha': 29.763514416313132}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0014252424240112304,0.0017143174861513374,0.00028765201568603516,0.00024439149336387606,1000,0.05263157894736842,0.08858667904100823,"{'max_iter': 1000, 'l1_ratio': 0.05263157894736842, 'alpha': 0.08858667904100823}",-0.001358430144152232,-0.002041294986311663,-0.0032242866935468014,-0.0018209232234446308,-0.0021071397959158914,-0.005585672720333913,-0.0015971175635926217,-0.00214896512700082,-0.001928890422061759,-0.0015457081132471023,-0.0023358428789607435,0.0011866267109974181,89
0.0005696773529052735,0.000559300993471195,0.0001476764678955078,1.8163678126088056e-06,10000,0.3157894736842105,0.03359818286283781,"{'max_iter': 10000, 'l1_ratio': 0.3157894736842105, 'alpha': 0.03359818286283781}",-0.0013998914400020473,-0.0020870304931892934,-0.003305523278407503,-0.0020096053441224612,-0.002120952034287352,-0.005790726616102243,-0.0017300132791098048,-0.002139165604534715,-0.0018866152716722256,-0.0017565447919058177,-0.002422606815333346,0.0012179838579594623,104
0.0008954286575317382,0.0004269063858472383,0.0003228902816772461,0.0001669403434783618,1000,0.15789473684210525,1.623776739188721,"{'max_iter': 1000, 'l1_ratio': 0.15789473684210525, 'alpha': 1.623776739188721}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0003625392913818359,0.0001403635276067435,0.00014836788177490233,1.8033335778570827e-06,5000,0.2631578947368421,4.281332398719396,"{'max_iter': 5000, 'l1_ratio': 0.2631578947368421, 'alpha': 4.281332398719396}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0008277416229248047,0.000587129089453153,0.00032634735107421874,0.00018253569317340542,10000,0.7368421052631579,0.012742749857031334,"{'max_iter': 10000, 'l1_ratio': 0.7368421052631579, 'alpha': 0.012742749857031334}",-0.001382127355794721,-0.0020766288327492065,-0.0032712911405270747,-0.001962583431784508,-0.002107908494633738,-0.005737008569338629,-0.0016980742998707588,-0.002142377877083184,-0.0018782247725182522,-0.0016990894288979256,-0.0023955314203197996,0.0012097294308256836,100
0.0010528326034545898,0.0007428412566452893,0.0001861095428466797,0.00011902586176339397,5000,0.8421052631578947,0.00026366508987303583,"{'max_iter': 5000, 'l1_ratio': 0.8421052631578947, 'alpha': 0.00026366508987303583}",-0.0013541444823023793,-0.001983186172644918,-0.0030987654902344544,-0.0016350340628953478,-0.002124430237115454,-0.005373397189025337,-0.0013166661736311613,-0.0021999776963444505,-0.0022770074866165294,-0.0015675555509903209,-0.0022930164541800353,0.0011430345748643773,37
0.0016426563262939454,0.0013212623279081014,0.00033125877380371096,0.0002265211946396943,5000,0.631578947368421,0.004832930238571752,"{'max_iter': 5000, 'l1_ratio': 0.631578947368421, 'alpha': 0.004832930238571752}",-0.0013554675955186031,-0.0020198472782370545,-0.003173644682468328,-0.0017330097151211222,-0.0021016919132812945,-0.0054680583425557976,-0.0015121670177448915,-0.002161397088855292,-0.001977745145540993,-0.0014960735749462036,-0.002299910235426958,0.0011628119868029563,77
0.0017888307571411132,0.00210961148124201,0.0003027200698852539,0.0001580449786138011,10000,0.2631578947368421,4.281332398719396,"{'max_iter': 10000, 'l1_ratio': 0.2631578947368421, 'alpha': 4.281332398719396}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.00030980110168457033,2.623107168377402e-05,0.00015256404876708984,1.8293853068963318e-05,1000,0.5263157894736842,0.615848211066026,"{'max_iter': 1000, 'l1_ratio': 0.5263157894736842, 'alpha': 0.615848211066026}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0023850202560424805,0.0018920223284183669,0.0001928091049194336,0.00011811392365213317,5000,1.0,0.012742749857031334,"{'max_iter': 5000, 'l1_ratio': 1.0, 'alpha': 0.012742749857031334}",-0.0014337965258659285,-0.0021097533022928355,-0.0033650746617867417,-0.0020902391245628225,-0.002147552335508871,-0.00588093764697636,-0.001784567526457002,-0.002140378719445098,-0.0019053158494723472,-0.00185581757476062,-0.002471343326712863,0.0012313357983930997,110
0.0009341955184936524,0.0011236842211466527,0.0001480579376220703,4.4527502174105654e-06,5000,1.0,0.615848211066026,"{'max_iter': 5000, 'l1_ratio': 1.0, 'alpha': 0.615848211066026}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0020075321197509767,0.0020246840924324303,0.00031280517578125,0.00020927043253955282,1000,0.5263157894736842,0.03359818286283781,"{'max_iter': 1000, 'l1_ratio': 0.5263157894736842, 'alpha': 0.03359818286283781}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0016412019729614257,0.0024615578822487446,0.0002350330352783203,0.00016246524261264358,10000,0.894736842105263,78.47599703514607,"{'max_iter': 10000, 'l1_ratio': 0.894736842105263, 'alpha': 78.47599703514607}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.001217031478881836,0.0018683117218644294,0.0002336740493774414,0.000257743947359416,10000,0.5263157894736842,4.281332398719396,"{'max_iter': 10000, 'l1_ratio': 0.5263157894736842, 'alpha': 4.281332398719396}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0012877225875854493,0.001648195795376725,0.0002572298049926758,0.00022951674937266717,5000,0.10526315789473684,11.288378916846883,"{'max_iter': 5000, 'l1_ratio': 0.10526315789473684, 'alpha': 11.288378916846883}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.2992335081100464,0.049018405910818914,0.0011125802993774414,0.0013667092589231466,10000,0.0,0.03359818286283781,"{'max_iter': 10000, 'l1_ratio': 0.0, 'alpha': 0.03359818286283781}",-0.001353869212669213,-0.001976445743426879,-0.0030945850565360904,-0.0016285702446757811,-0.0021205669429042277,-0.005346842687382261,-0.0013160482310776256,-0.0021991320694205348,-0.002298909514746685,-0.001574261442421722,-0.0022909231145261015,0.0011358560605693017,29
0.002181696891784668,0.0018749544966336297,0.0003195285797119141,0.00021576016761779563,10000,0.9473684210526315,0.615848211066026,"{'max_iter': 10000, 'l1_ratio': 0.9473684210526315, 'alpha': 0.615848211066026}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.001034116744995117,0.0012998673737111385,0.00021054744720458985,0.00016070478535543223,5000,0.10526315789473684,0.08858667904100823,"{'max_iter': 5000, 'l1_ratio': 0.10526315789473684, 'alpha': 0.08858667904100823}",-0.0013874561618143692,-0.0020797035888049605,-0.0032809315713395334,-0.0019748030276841846,-0.0021118174959955604,-0.005750303055523005,-0.00170718670107604,-0.0021408459646106905,-0.001880703844980583,-0.0017130451901593443,-0.0024026796601988266,0.0012116477258758112,102
0.0027294158935546875,0.002286973641987932,0.0003327608108520508,0.00022695455268264016,5000,0.15789473684210525,0.00026366508987303583,"{'max_iter': 5000, 'l1_ratio': 0.15789473684210525, 'alpha': 0.00026366508987303583}",-0.001354282358310622,-0.001987159373544966,-0.0031037197171019048,-0.0016401663990057067,-0.002128200623329965,-0.005302867203844302,-0.0012996538859590572,-0.002210067119003164,-0.0023337566954952918,-0.0016219130214093882,-0.002298178639700437,0.0011220522230370282,71
0.000881814956665039,0.0007645752938000477,0.00025577545166015624,0.0001643366119646648,1000,0.3684210526315789,0.012742749857031334,"{'max_iter': 1000, 'l1_ratio': 0.3684210526315789, 'alpha': 0.012742749857031334}",-0.0013576693979483164,-0.0020433286514083666,-0.0032049222102119024,-0.00180359504183822,-0.002109151471289046,-0.005562149708409774,-0.0015858790433560708,-0.0021575207723644775,-0.001928728656306913,-0.001523820758606727,-0.0023276765711739813,0.0011815294700212144,86
0.0003277778625488281,8.483922041932676e-05,0.00014793872833251953,1.5715745446850774e-06,5000,0.894736842105263,1.623776739188721,"{'max_iter': 5000, 'l1_ratio': 0.894736842105263, 'alpha': 1.623776739188721}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0013260841369628906,0.0009494665840309714,0.00037152767181396483,0.0002199104023987352,1000,0.7894736842105263,1438.44988828766,"{'max_iter': 1000, 'l1_ratio': 0.7894736842105263, 'alpha': 1438.44988828766}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0020942211151123045,0.0015416486348735032,0.00041205883026123046,0.0002310778169123474,10000,0.7894736842105263,0.00026366508987303583,"{'max_iter': 10000, 'l1_ratio': 0.7894736842105263, 'alpha': 0.00026366508987303583}",-0.00135403697845085,-0.0019833365334583795,-0.003098989265141978,-0.001635539086746132,-0.0021246998478094345,-0.0053687951945001495,-0.001315194786032434,-0.0022004820263247247,-0.002281285545814586,-0.0015716086574286512,-0.0022933967921707323,0.0011416418580760868,38
0.0025661468505859377,0.003021326032989262,0.00017325878143310548,3.9762193751664794e-05,5000,0.47368421052631576,3792.690190732246,"{'max_iter': 5000, 'l1_ratio': 0.47368421052631576, 'alpha': 3792.690190732246}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.001957869529724121,0.001592270427434168,0.0006452083587646484,0.0006983342598596762,5000,0.9473684210526315,0.012742749857031334,"{'max_iter': 5000, 'l1_ratio': 0.9473684210526315, 'alpha': 0.012742749857031334}",-0.0014215552938541395,-0.00210121020015427,-0.00334442075479323,-0.002062672682464727,-0.00213774148764635,-0.00585049241082561,-0.0017657438774675489,-0.002139176181066756,-0.0018982432619803805,-0.001822021985213785,-0.0024543278135466797,0.0012269327717178739,106
0.006407546997070313,0.006504098033332464,0.0004866600036621094,0.00041235275638852316,10000,0.8421052631578947,206.913808111479,"{'max_iter': 10000, 'l1_ratio': 0.8421052631578947, 'alpha': 206.913808111479}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0017750024795532226,0.001829803209397371,0.0003777027130126953,0.00033346584496269516,1000,0.7368421052631579,0.012742749857031334,"{'max_iter': 1000, 'l1_ratio': 0.7368421052631579, 'alpha': 0.012742749857031334}",-0.001382127355794721,-0.0020766288327492065,-0.0032712911405270747,-0.001962583431784508,-0.002107908494633738,-0.005737008569338629,-0.0016980742998707588,-0.002142377877083184,-0.0018782247725182522,-0.0016990894288979256,-0.0023955314203197996,0.0012097294308256836,100
0.003499007225036621,0.0023836205490746954,0.0005215167999267578,0.0002623319354998145,1000,0.9473684210526315,0.012742749857031334,"{'max_iter': 1000, 'l1_ratio': 0.9473684210526315, 'alpha': 0.012742749857031334}",-0.0014215552938541395,-0.00210121020015427,-0.00334442075479323,-0.002062672682464727,-0.00213774148764635,-0.00585049241082561,-0.0017657438774675489,-0.002139176181066756,-0.0018982432619803805,-0.001822021985213785,-0.0024543278135466797,0.0012269327717178739,106
0.0028222322463989256,0.0015878867423506744,0.0002886056900024414,0.00019890744231012148,10000,0.3684210526315789,0.0001,"{'max_iter': 10000, 'l1_ratio': 0.3684210526315789, 'alpha': 0.0001}",-0.0013543455737672822,-0.0019873992182916442,-0.0031039837271973816,-0.0016405441393914427,-0.0021284215489636563,-0.005300028962747675,-0.0012991320047262517,-0.0022104777858802877,-0.0023357012718466536,-0.0016238490856139939,-0.0022983883318426273,0.0011212067599836565,72
0.0016167163848876953,0.0006628651556115185,0.000316166877746582,0.00033589767085948487,5000,0.7368421052631579,0.0001,"{'max_iter': 5000, 'l1_ratio': 0.7368421052631579, 'alpha': 0.0001}",-0.0013540360856083198,-0.001986193148776971,-0.0031026588922892753,-0.001638867448959985,-0.002127194354282423,-0.005318792456828498,-0.0013021011368182771,-0.0022082633514920857,-0.002323624691074769,-0.001612405967786369,-0.0022974137533916974,0.0011267273072702996,62
0.001293182373046875,0.0006503454285852861,0.0002722024917602539,0.0001873940623516125,1000,0.05263157894736842,0.004832930238571752,"{'max_iter': 1000, 'l1_ratio': 0.05263157894736842, 'alpha': 0.004832930238571752}",-0.0013545879396096216,-0.0019813152510443303,-0.003095807962988126,-0.0016330255020891799,-0.0021201106237326564,-0.005389471734973743,-0.0013229684035254885,-0.0021989033201919987,-0.002261647127089502,-0.0015519603465393454,-0.002290979821178399,0.0011478570000566606,30
0.0019297122955322266,0.00411881235440286,0.00020911693572998047,0.00018739543949328994,10000,0.2631578947368421,11.288378916846883,"{'max_iter': 10000, 'l1_ratio': 0.2631578947368421, 'alpha': 11.288378916846883}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0002995729446411133,2.7665802626361303e-06,0.00014727115631103517,1.3944939437761078e-06,5000,0.9473684210526315,3792.690190732246,"{'max_iter': 5000, 'l1_ratio': 0.9473684210526315, 'alpha': 3792.690190732246}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0013836860656738282,0.001290045501329546,0.0005160331726074219,0.00020851831044195075,5000,0.10526315789473684,0.03359818286283781,"{'max_iter': 5000, 'l1_ratio': 0.10526315789473684, 'alpha': 0.03359818286283781}",-0.0013538405763445856,-0.0020243770014620106,-0.0031889007032485837,-0.0017591033073253602,-0.0021038178607134797,-0.005500002375772869,-0.0015449246559476899,-0.002154863262197261,-0.0019573123001732505,-0.0015087303693156976,-0.0023095872412500786,0.0011690264669958477,78
0.003910946846008301,0.00850884404648701,0.0002560138702392578,0.0002186298838358489,5000,0.7368421052631579,0.0006951927961775605,"{'max_iter': 5000, 'l1_ratio': 0.7368421052631579, 'alpha': 0.0006951927961775605}",-0.001362335686631928,-0.001983874316820228,-0.00308433737110126,-0.0016318446152666672,-0.0021087753047809164,-0.0054020739538544835,-0.0013423561225235,-0.002203117188209951,-0.002200786292115427,-0.0015218094031009567,-0.0022841310254405316,0.0011506333055285368,20
0.0032874584197998048,0.004064489158817886,0.00042285919189453123,0.00032750691968660544,10000,0.5789473684210527,3792.690190732246,"{'max_iter': 10000, 'l1_ratio': 0.5789473684210527, 'alpha': 3792.690190732246}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0024159431457519533,0.0027479382294246573,0.000697922706604004,0.0009761127774829029,10000,0.5263157894736842,0.012742749857031334,"{'max_iter': 10000, 'l1_ratio': 0.5263157894736842, 'alpha': 0.012742749857031334}",-0.0013577745384006422,-0.002067207378441717,-0.0032229287976478596,-0.0018785812951180487,-0.0020966017569564394,-0.005636644874100863,-0.001642461666702898,-0.002158244810567712,-0.0018814582581763602,-0.0015940912574111616,-0.00235359946335237,0.0011934466426241517,95
0.001439046859741211,0.000796231425021845,0.00033810138702392576,0.00018363699315231233,5000,0.47368421052631576,545.5594781168514,"{'max_iter': 5000, 'l1_ratio': 0.47368421052631576, 'alpha': 545.5594781168514}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
0.0009678125381469727,0.0010870207065394682,0.0002050161361694336,0.00014057162052255227,10000,0.5263157894736842,10000.0,"{'max_iter': 10000, 'l1_ratio': 0.5263157894736842, 'alpha': 10000.0}",-0.0015135399967045732,-0.002176025041081252,-0.0034654868081424074,-0.0021960506393019384,-0.002218367615284105,-0.005985785056337706,-0.0018801825252170988,-0.002168248570240162,-0.001963536806251333,-0.0019602994820837024,-0.002552752254064428,0.00124008473416832,115
