mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.789303207397461,0.01159084247969663,0.009905481338500976,0.00022646615662717007,500,7,4,0.6,60,False,"{'n_estimators': 500, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 0.6, 'max_depth': 60, 'bootstrap': False}",-0.0015058796651853737,-0.002299225997901693,-0.0033264887460447675,-0.0019774013312600755,-0.0023497617449353067,-0.005628894178948856,-0.0014671293487752875,-0.0021983592508132473,-0.0022026946408564094,-0.0018625739325799945,-0.002481840883730101,0.0011595922830443092,247
0.4765868425369263,0.00605799274908301,0.006891465187072754,7.089691855074432e-05,400,2,9,0.9,20,True,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 9, 'max_features': 0.9, 'max_depth': 20, 'bootstrap': True}",-0.0014345489658781213,-0.002014867533325506,-0.0031346173656277253,-0.0016953788107664544,-0.0022265015403307017,-0.005485462586013192,-0.0013233447490921708,-0.0022093947646628707,-0.0021283355658455504,-0.0015407435837418322,-0.002319319546528412,0.0011665892241296478,103
0.04357190132141113,0.0008550873135777541,0.0019037961959838868,0.0001000196742878128,100,7,7,0.1,60,True,"{'n_estimators': 100, 'min_samples_split': 7, 'min_samples_leaf': 7, 'max_features': 0.1, 'max_depth': 60, 'bootstrap': True}",-0.0013729181831964186,-0.002006713380342623,-0.003299927836255885,-0.0018931994119169371,-0.0021149116049275227,-0.00569031732093498,-0.0014810763160029452,-0.0020491871521647834,-0.0020118474401195387,-0.0016335112723914389,-0.0023553609918253076,0.0012194049038613413,181
0.1371474027633667,0.0016490899405517073,0.0036047935485839845,9.233365199103864e-05,200,10,7,0.30000000000000004,90,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 7, 'max_features': 0.30000000000000004, 'max_depth': 90, 'bootstrap': True}",-0.001337852790112309,-0.001977211132270714,-0.0031105025147274445,-0.0017494299773895701,-0.0020602186252541357,-0.00546103614666371,-0.001340530110010488,-0.0021273745520876963,-0.002054058310284954,-0.001544937132962864,-0.0022763151291763884,0.0011668327104993792,5
0.05215933322906494,0.000194686353325021,0.0020931482315063475,4.2593203903256926e-05,100,4,1,0.1,90,True,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.1, 'max_depth': 90, 'bootstrap': True}",-0.0013548292099739051,-0.002040729805626592,-0.003439079254705666,-0.0019191407870276724,-0.002100046968166836,-0.005616245505817111,-0.0014030719411033152,-0.0019815043969831784,-0.002077994289895966,-0.0017026232850598344,-0.002363526544436007,0.0012129426310743669,196
0.4209078311920166,0.0043828386353232714,0.016200041770935057,0.00015106636347246203,1000,6,9,0.1,10,True,"{'n_estimators': 1000, 'min_samples_split': 6, 'min_samples_leaf': 9, 'max_features': 0.1, 'max_depth': 10, 'bootstrap': True}",-0.0013751822535139032,-0.0019748449503520253,-0.0032629763431937147,-0.0019126579024566527,-0.0020701624326174284,-0.005619518473254524,-0.0015000510925389974,-0.0020484416833031495,-0.001994051282646539,-0.0016825391124918707,-0.0023440425526368804,0.001194531881212797,157
0.503887128829956,0.005624105060793497,0.010915136337280274,0.00013548542258696487,600,8,4,0.4,80,True,"{'n_estimators': 600, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 0.4, 'max_depth': 80, 'bootstrap': True}",-0.0013828276867689192,-0.002000383102801588,-0.0031084115028420043,-0.0017186014612041783,-0.002050821009452448,-0.00550835775041053,-0.0013448632159722487,-0.002117594990825082,-0.0020474223155608883,-0.001573219277538868,-0.002285250231337675,0.0011753112945969701,23
0.3128077983856201,0.018549292263949548,0.012147188186645508,0.000842435003520862,600,5,2,0.1,90,True,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.1, 'max_depth': 90, 'bootstrap': True}",-0.001337629318438311,-0.002019063205983181,-0.003288428175344564,-0.0018724920744291082,-0.002094601588971043,-0.005572193656416636,-0.0014327033167044019,-0.0020318997215572404,-0.0019915413251351778,-0.0016732602071758056,-0.0023313812590155473,0.001192327929369293,129
0.18245718479156495,0.0029395913273177242,0.0036521673202514647,0.00010666688690661507,200,2,10,0.6,10,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 0.6, 'max_depth': 10, 'bootstrap': True}",-0.0013948355198939682,-0.0019757233787249242,-0.003133952334257945,-0.0016831998405944834,-0.0021877635576649118,-0.005486167829742039,-0.0013462836990511104,-0.002136234270527395,-0.0021336093470841256,-0.0015549717126368658,-0.002303274149017777,0.0011697734502268257,73
0.7823122501373291,0.011183759367659347,0.010367941856384278,9.922195572569527e-05,600,5,9,0.7000000000000001,30,False,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 9, 'max_features': 0.7000000000000001, 'max_depth': 30, 'bootstrap': False}",-0.0015293725705349016,-0.0020692878125620003,-0.003263340828057685,-0.0017923728071251362,-0.0023945447428716077,-0.005646157359637101,-0.0014336131304555624,-0.0021662191836990274,-0.0021969530470329415,-0.0017558966869002353,-0.0024247758168876197,0.0011814403924809268,228
0.6215156316757202,0.007994770218059855,0.01046767234802246,0.00024237185741822655,600,9,8,0.5,10,False,"{'n_estimators': 600, 'min_samples_split': 9, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",-0.001436894771722602,-0.0020051002574131894,-0.0031555495755858157,-0.0017388859888643627,-0.002276657446552286,-0.005534839821818247,-0.0014187821851905317,-0.002195178531528193,-0.0021916168803498308,-0.0016831193741468837,-0.0023636624833171943,0.001161152699579387,197
0.8918623924255371,0.01698467143550999,0.010928535461425781,0.00023242843144975393,600,3,6,0.7000000000000001,100,False,"{'n_estimators': 600, 'min_samples_split': 3, 'min_samples_leaf': 6, 'max_features': 0.7000000000000001, 'max_depth': 100, 'bootstrap': False}",-0.001509364284385022,-0.0022211301291826216,-0.003279470640515719,-0.0018823620771254248,-0.0022392426733641472,-0.005621719956312319,-0.0014926314395444112,-0.0022201382381999753,-0.0022009323153076694,-0.001883459447989652,-0.0024550451201926964,0.0011577468125873252,243
0.7086427211761475,0.008645889964914666,0.01915884017944336,0.00024040694801105781,900,3,2,0.2,70,False,"{'n_estimators': 900, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.2, 'max_depth': 70, 'bootstrap': False}",-0.0013386059703467076,-0.002091563814966172,-0.003183544519896307,-0.0018132462422640063,-0.0020794372882641074,-0.0055354076352044715,-0.001396679584366336,-0.0020747062776840216,-0.002122484909217924,-0.001681717381390342,-0.0023317393623600398,0.0011735531903521276,130
0.11824438571929932,0.0013843811388722076,0.002108192443847656,7.07461647702249e-05,100,6,2,0.4,100,False,"{'n_estimators': 100, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 0.4, 'max_depth': 100, 'bootstrap': False}",-0.001504871750576547,-0.00222594950232271,-0.0032277442306617135,-0.0018401181805323395,-0.002144219216206328,-0.005663090748556557,-0.001469248125937014,-0.002146247863536188,-0.002241400840152838,-0.0017874770910270793,-0.0024250367549509314,0.0011776298305861282,230
0.7475856065750122,0.008352106362757024,0.01648707389831543,0.002820717174589226,900,7,9,0.4,10,False,"{'n_estimators': 900, 'min_samples_split': 7, 'min_samples_leaf': 9, 'max_features': 0.4, 'max_depth': 10, 'bootstrap': False}",-0.0013827981246897498,-0.0020051941787084084,-0.003159802893588454,-0.00169925045331888,-0.0021951586540128335,-0.005504678709829847,-0.0013978693260843474,-0.00214577850379765,-0.002130875025998184,-0.0016207528671936056,-0.002324215873722196,0.0011675199351031107,114
0.6088302135467529,0.021631277144613267,0.016540145874023436,0.00026446031475958867,800,6,2,0.2,60,False,"{'n_estimators': 800, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 0.2, 'max_depth': 60, 'bootstrap': False}",-0.0013343818926104794,-0.0020636860097364195,-0.003226790480514325,-0.0018059358979482588,-0.002062128289116574,-0.005558002323359643,-0.0014204372452903628,-0.002109776458377571,-0.00213321622937761,-0.0016656085086709164,-0.002337996333500216,0.001182713509898123,142
0.6456370115280151,0.040794721307041266,0.008919525146484374,0.00025694499356619085,400,3,2,0.5,90,False,"{'n_estimators': 400, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 90, 'bootstrap': False}",-0.0015098218156107718,-0.0023123793691491442,-0.003313277063909431,-0.001908721910923482,-0.0022484022202494177,-0.005729941019385699,-0.0014579914895363455,-0.002132365779487454,-0.0022114919018390855,-0.0019011015903060574,-0.0024725494160396885,0.0011907065830405654,246
0.35783793926239016,0.018720797250813558,0.00953226089477539,0.0005370676924641086,400,4,1,0.2,70,False,"{'n_estimators': 400, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.2, 'max_depth': 70, 'bootstrap': False}",-0.0013822615421037491,-0.002124923150474866,-0.0031819938638498633,-0.0018395693874581859,-0.0020268347050581763,-0.005630756024006787,-0.0014331373169145767,-0.0020796199787418085,-0.002160033596696778,-0.001747840520068828,-0.002360697008537362,0.0011882343185149766,191
0.7381876468658447,0.03144081728785616,0.015658235549926756,0.0013497538281628918,800,6,1,0.4,10,True,"{'n_estimators': 800, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.4, 'max_depth': 10, 'bootstrap': True}",-0.0013856053690375516,-0.002033994271519181,-0.003167532178113782,-0.001731079457289199,-0.0020257028142384136,-0.005536833820996784,-0.0013761858119908507,-0.0021329846040865773,-0.0021372373481880896,-0.0016069646301778218,-0.0023134120305638253,0.0011799071598653091,94
0.4920287847518921,0.007776945360667087,0.011615920066833495,0.001559187850540959,600,3,7,0.30000000000000004,60,False,"{'n_estimators': 600, 'min_samples_split': 3, 'min_samples_leaf': 7, 'max_features': 0.30000000000000004, 'max_depth': 60, 'bootstrap': False}",-0.001370664676533923,-0.00198796364682613,-0.003188437158068565,-0.0017432458622232546,-0.0021658422623323514,-0.005506290686619975,-0.0014012607362743751,-0.002124906970079086,-0.0021321254598299765,-0.0016394698052688442,-0.002326020726405648,0.0011685343768689683,115
0.44859044551849364,0.00476074147951569,0.012624597549438477,0.0002160033695136547,600,4,1,0.2,90,True,"{'n_estimators': 600, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.2, 'max_depth': 90, 'bootstrap': True}",-0.0013329639775545615,-0.0020607565947108834,-0.00317629942561408,-0.0017636393864118322,-0.0019916153145487546,-0.005542658854890603,-0.001390435503660904,-0.002088651639976689,-0.0020594459528841423,-0.0016051658079548428,-0.0023011632458207294,0.0011861930705049063,69
0.07901439666748047,0.0004396417420185242,0.0037351608276367187,6.555428849140107e-05,200,4,5,0.1,70,False,"{'n_estimators': 200, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 0.1, 'max_depth': 70, 'bootstrap': False}",-0.0013505659413147039,-0.001989687914375622,-0.003311490743160392,-0.00188543839160208,-0.002104226448195832,-0.005679963994705829,-0.0014089934361055348,-0.0020035425939169717,-0.002050672679504534,-0.001717695164329392,-0.0023502277307210894,0.0012211867931486993,174
0.6468787908554077,0.004891089367623465,0.009420180320739746,6.987108156252397e-05,500,7,1,0.5,10,False,"{'n_estimators': 500, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",-0.0014600286940488652,-0.0022901776454361516,-0.003226016064927482,-0.0018818202268349805,-0.002225023867713338,-0.0057452536351558095,-0.0015070550490798988,-0.0022264669685403003,-0.002696914654046523,-0.00196017103920704,-0.002521892784499039,0.0011844092227179762,264
0.9954604148864746,0.022727683536467414,0.012635087966918946,0.0002853068818391401,700,2,7,0.7000000000000001,50,False,"{'n_estimators': 700, 'min_samples_split': 2, 'min_samples_leaf': 7, 'max_features': 0.7000000000000001, 'max_depth': 50, 'bootstrap': False}",-0.0015042155633188227,-0.0021392597350058926,-0.0032859699699528994,-0.0018544323382641893,-0.0022474311332710264,-0.005667944137868914,-0.0014745697690898766,-0.002202864561733165,-0.0021651946838694273,-0.0018032991913744117,-0.002434518108374862,0.0011811135482268093,237
0.383874773979187,0.002100765890289755,0.010069179534912109,8.477098560993055e-05,600,4,10,0.30000000000000004,90,True,"{'n_estimators': 600, 'min_samples_split': 4, 'min_samples_leaf': 10, 'max_features': 0.30000000000000004, 'max_depth': 90, 'bootstrap': True}",-0.0013419474604735343,-0.001956377084010096,-0.0031152343598017866,-0.0017317382847089006,-0.0020918812015689433,-0.0054829098830289835,-0.0013769041345363907,-0.0021080060300136174,-0.002049902271764714,-0.0015675413649493572,-0.0022822442074856325,0.0011697246718136366,14
0.3316473960876465,0.0017171630675914978,0.01305093765258789,0.0002727206378484869,700,2,3,0.1,80,True,"{'n_estimators': 700, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 0.1, 'max_depth': 80, 'bootstrap': True}",-0.0013382429848027742,-0.0020297667883561934,-0.0032537897176903685,-0.0018923401098240962,-0.0020402067682184356,-0.005587436583603734,-0.0014359824350617765,-0.0020522238259329992,-0.002004786618515459,-0.0016697689828816386,-0.0023304544814887478,0.0011929636405673628,127
0.32780113220214846,0.00182053032159501,0.00767066478729248,0.0001410796871238969,400,4,3,0.30000000000000004,90,True,"{'n_estimators': 400, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 0.30000000000000004, 'max_depth': 90, 'bootstrap': True}",-0.0013670954132858877,-0.002002604905084446,-0.003152630533716813,-0.0017785281786964798,-0.0019788812601112763,-0.005478511089747038,-0.0013455439315648845,-0.0021667529975048926,-0.0021031631261326116,-0.001535921157009961,-0.002290963259285429,0.0011710765238541214,41
0.36215572357177733,0.0021668777350404085,0.003933906555175781,8.935857098762553e-05,200,7,1,0.9,40,True,"{'n_estimators': 200, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 0.9, 'max_depth': 40, 'bootstrap': True}",-0.0014809010202767774,-0.0021799737840313286,-0.0031966392416462657,-0.001819288203479443,-0.0020826895773887067,-0.005564086833986447,-0.0014051644782324267,-0.002199614134857206,-0.002086687008737342,-0.0016463410313942836,-0.002366138531403022,0.001168832718172823,199
0.9038862943649292,0.023867878111701976,0.015291523933410645,0.0005281720963984254,700,4,2,0.4,50,False,"{'n_estimators': 700, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.4, 'max_depth': 50, 'bootstrap': False}",-0.0014449801738609762,-0.0022195362432668045,-0.003213726710852762,-0.0018523932061248764,-0.0021275152396688594,-0.005636982921301656,-0.0014657720959902992,-0.0021796091636026417,-0.002208899849832006,-0.0018001116810464795,-0.0024149527285547362,0.0011736466288016474,222
0.389389967918396,0.015577139264768345,0.009215235710144043,0.0003962362031921548,500,7,7,0.4,20,True,"{'n_estimators': 500, 'min_samples_split': 7, 'min_samples_leaf': 7, 'max_features': 0.4, 'max_depth': 20, 'bootstrap': True}",-0.0013446113201766021,-0.0019503929893965617,-0.0030890938490416775,-0.001687740215243326,-0.0020725697329122307,-0.00545197229540719,-0.0013330309557291063,-0.0021254621700575425,-0.002103774698021087,-0.0015467781580105954,-0.0022705426383995923,0.001165411530445224,2
0.25542941093444826,0.006536984198577262,0.0054311990737915036,9.482260585458369e-05,300,8,8,0.5,90,True,"{'n_estimators': 300, 'min_samples_split': 8, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 90, 'bootstrap': True}",-0.001372378845386382,-0.00197566091958424,-0.003121841757143091,-0.0016978030293665655,-0.002166602427711149,-0.00547390405621132,-0.0013280303590963603,-0.0021425937631441997,-0.0020862243537361257,-0.0015424045985298381,-0.002290744410990927,0.001169764918577561,40
0.09598839282989502,0.00044070495458658354,0.0020946979522705076,7.303012880298919e-05,100,4,4,0.5,10,True,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",-0.0013595284716338826,-0.00200017580760078,-0.003104889322935166,-0.001719069910958851,-0.0020000693573793017,-0.00553513170050332,-0.001393176342626427,-0.0021095012080349397,-0.002106413361087231,-0.001555394475197407,-0.0022883349957957305,0.001181732403251331,36
0.4735971689224243,0.021158236728946823,0.013731694221496582,0.0005596812890764817,700,4,3,0.2,60,True,"{'n_estimators': 700, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 0.2, 'max_depth': 60, 'bootstrap': True}",-0.0013343218635000463,-0.0019754517716897516,-0.003163261791808936,-0.0017607927355777534,-0.0020264367233718376,-0.005507974461468526,-0.0013388232821379565,-0.002091098630990635,-0.0020384824912128376,-0.0016167150191145696,-0.002285335877087285,0.0011806942066090588,25
0.8109614133834839,0.01349637534210389,0.007758092880249023,0.00023593288223205619,400,3,1,0.8,10,False,"{'n_estimators': 400, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.8, 'max_depth': 10, 'bootstrap': False}",-0.0016180119024620152,-0.0028007933716012734,-0.003375816769662557,-0.002135548140873751,-0.0027735031043549818,-0.006122238611918187,-0.0015812460525185595,-0.002306329345023226,-0.0031936597112218793,-0.002130914658564004,-0.0028038061668200433,0.0012465833061160335,291
1.244838833808899,0.027811085601879563,0.01875414848327637,0.00015424109235761405,1000,5,5,0.5,80,False,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 80, 'bootstrap': False}",-0.0014682619875101494,-0.0021381093244109174,-0.003239075171417964,-0.0017946109878794025,-0.002217215673560335,-0.005569283610566601,-0.0014604754861370175,-0.0022541915665635188,-0.0021936609369361195,-0.0018076480019862814,-0.0024142532746968307,0.0011567379009471126,221
0.1303626775741577,0.0017407461115032667,0.005346274375915528,9.941222535666329e-05,300,8,8,0.1,20,True,"{'n_estimators': 300, 'min_samples_split': 8, 'min_samples_leaf': 8, 'max_features': 0.1, 'max_depth': 20, 'bootstrap': True}",-0.0013773790303302973,-0.0019821137450580307,-0.003245713592834949,-0.001902384516086971,-0.0020928001839306517,-0.005625675054212593,-0.0014907475652274778,-0.0020387686490545807,-0.002016824982964588,-0.0016795219255911111,-0.002345192924529125,0.0011948091134649425,159
0.7215753793716431,0.016902186650599033,0.019834041595458984,0.0005991906112574629,1000,9,2,0.2,100,False,"{'n_estimators': 1000, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 0.2, 'max_depth': 100, 'bootstrap': False}",-0.0013157506643201073,-0.0020739508624390713,-0.003210039976011542,-0.001788197058815014,-0.00207595722425566,-0.0055768341372255635,-0.001412327342273775,-0.0020870105121895523,-0.0020976374279052523,-0.001651264368044956,-0.0023288969573480494,0.001190990451795426,123
0.6623128175735473,0.01483995916780469,0.015649056434631346,0.0003953526648047385,900,3,8,0.4,90,True,"{'n_estimators': 900, 'min_samples_split': 3, 'min_samples_leaf': 8, 'max_features': 0.4, 'max_depth': 90, 'bootstrap': True}",-0.0013640353488863029,-0.0019547458310312663,-0.003109050183282916,-0.0017019268832013362,-0.0021179012456530332,-0.005484754610514408,-0.0013322568821539588,-0.0021315728283738127,-0.002059215150200636,-0.0015439959574637078,-0.002279945492076138,0.0011736139861378344,9
0.5322712182998657,0.03366170235917327,0.008712577819824218,0.0003389711367005246,400,6,1,0.4,60,False,"{'n_estimators': 400, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.4, 'max_depth': 60, 'bootstrap': False}",-0.0015298927792555712,-0.0022508779938695297,-0.0032105779506645437,-0.001875343643218295,-0.0021060280269446664,-0.005782331989462878,-0.001468612761584383,-0.0021776910288536697,-0.002272084817181789,-0.001829983843413583,-0.0024503424834448908,0.0012029569645632173,240
0.863166618347168,0.020384141607448926,0.009212350845336914,0.0002727557978815651,500,4,6,0.8,50,False,"{'n_estimators': 500, 'min_samples_split': 4, 'min_samples_leaf': 6, 'max_features': 0.8, 'max_depth': 50, 'bootstrap': False}",-0.0015530370828571265,-0.002345064144712595,-0.003289970909209257,-0.002038918005969822,-0.0022829233053546453,-0.0056304599868660845,-0.0015589416303764566,-0.002314390072899779,-0.002261602950733031,-0.0020355493509190544,-0.0025310857439897853,0.0011308060299120481,266
0.21892876625061036,0.0014406669500093353,0.010489058494567872,9.24852712068146e-05,600,4,8,0.1,100,False,"{'n_estimators': 600, 'min_samples_split': 4, 'min_samples_leaf': 8, 'max_features': 0.1, 'max_depth': 100, 'bootstrap': False}",-0.0013537433896185856,-0.0019745814925963986,-0.003299219607895609,-0.0018845874461126942,-0.0021007013042766524,-0.005634050749774691,-0.0014635879348244268,-0.0020561841875618597,-0.002023494980330282,-0.0016966865674368265,-0.0023486837660428024,0.0012043127870611724,171
1.0923051834106445,0.11205005786432368,0.019699764251708985,0.0035898551714553598,900,8,2,0.4,60,False,"{'n_estimators': 900, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 0.4, 'max_depth': 60, 'bootstrap': False}",-0.0014488551927591066,-0.002202505365194952,-0.0031844973106386057,-0.0018296710824677225,-0.002189715867949451,-0.005573427480427501,-0.0014779796692890857,-0.0021432703996171016,-0.0021746383637236905,-0.0017850617598982434,-0.0024009622491965458,0.0011551715151604967,214
0.7084567308425903,0.030941468861561836,0.010286450386047363,0.00023067152776861055,600,6,10,0.9,60,True,"{'n_estimators': 600, 'min_samples_split': 6, 'min_samples_leaf': 10, 'max_features': 0.9, 'max_depth': 60, 'bootstrap': True}",-0.001434282067933953,-0.0020126761200896705,-0.00310955882410722,-0.0016698521597136532,-0.002223285058965563,-0.005517559316255788,-0.0013291479436937014,-0.0021975576010106563,-0.002152521137595285,-0.0015161577916008575,-0.0023162598020966354,0.0011759944917899938,96
0.6862565755844117,0.003012969935089849,0.019310593605041504,9.421862138767025e-05,1000,7,1,0.2,30,True,"{'n_estimators': 1000, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 0.2, 'max_depth': 30, 'bootstrap': True}",-0.001362235003677736,-0.0020124508644288218,-0.003197261236959718,-0.001747990421291712,-0.001966700869610885,-0.005571113547042892,-0.0013764013462902443,-0.002095821778669614,-0.002043063217326737,-0.0016014183817026266,-0.002297445666700099,0.0011971567526737838,59
