mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.05083575248718262,0.00231373746892566,0.0003322124481201172,1.168017461353612e-05,saga,0.00025719138090593444,"{'solver': 'saga', 'alpha': 0.00025719138090593444}",-1.4891945534574125,-1.6364321570828064,-1.6593818577840884,-1.6674611471222773,-1.6266893523610555,-1.5473433085731152,-1.5822209776560938,-1.6078376560490284,-1.5442165808278667,-1.6454008520745416,-1.6006178442988286,0.05542034061184653,143
0.0034252166748046874,0.0003019730173698889,0.00031480789184570315,6.29711447205417e-05,auto,0.0004124626382901352,"{'solver': 'auto', 'alpha': 0.0004124626382901352}",-1.4891916447121907,-1.6364309448624625,-1.6593866875808423,-1.6674409438110458,-1.6266881124625756,-1.54734789922696,-1.5822197157274196,-1.6078437595660864,-1.544212880343549,-1.6453952215500298,-1.6006157809843162,0.05541846627399315,122
0.059447956085205075,0.002757824580672466,0.0005695343017578125,0.00015339151004197817,svd,0.0004124626382901352,"{'solver': 'svd', 'alpha': 0.0004124626382901352}",-1.4891916447121902,-1.6364309448624628,-1.6593866875808427,-1.667440943811045,-1.6266881124625754,-1.5473478992269598,-1.5822197157274198,-1.607843759566086,-1.5442128803435489,-1.6453952215500303,-1.600615780984316,0.05541846627399325,121
0.003433370590209961,0.0001914106912737794,0.00043761730194091797,0.00021296316352704497,cholesky,0.0004124626382901352,"{'solver': 'cholesky', 'alpha': 0.0004124626382901352}",-1.4891916447121907,-1.6364309448624625,-1.6593866875808423,-1.6674409438110458,-1.6266881124625756,-1.54734789922696,-1.5822197157274196,-1.6078437595660864,-1.544212880343549,-1.6453952215500298,-1.6006157809843162,0.05541846627399315,122
0.013709616661071778,0.002342935541192903,0.000551915168762207,0.00021327645874022634,lsqr,0.0004124626382901352,"{'solver': 'lsqr', 'alpha': 0.0004124626382901352}",-1.4893578601916397,-1.6364163802971015,-1.6593523228287632,-1.6675279822738402,-1.6266768490224484,-1.5473601072212018,-1.5822136861723795,-1.6078127110848046,-1.5442077364769207,-1.645480856653488,-1.600640649222259,0.055396522586498895,200
0.013515543937683106,0.004057785519412157,0.00047893524169921874,0.00022133147538128475,sparse_cg,0.0004124626382901352,"{'solver': 'sparse_cg', 'alpha': 0.0004124626382901352}",-1.4891900232925555,-1.636433715472235,-1.659389064310828,-1.6674956986952814,-1.626692328301695,-1.5473488908242048,-1.582228443531253,-1.6078419346763069,-1.5442122592838317,-1.645396460984383,-1.6006228819372574,0.05542578062105735,172
0.08702127933502198,0.007101650186888319,0.0005349397659301757,0.0005377952038711334,sag,0.0004124626382901352,"{'solver': 'sag', 'alpha': 0.0004124626382901352}",-1.489191196905553,-1.6364371715293369,-1.6593880059631725,-1.6674426194552536,-1.626687207803044,-1.547343333131842,-1.5822168863889285,-1.607835184219553,-1.5442096113793504,-1.6453916472154642,-1.60061428639915,0.055419722998739644,59
0.05278115272521973,0.002437128382972693,0.0005009651184082031,0.00036310673383068467,saga,0.0004124626382901352,"{'solver': 'saga', 'alpha': 0.0004124626382901352}",-1.4891860684381528,-1.6364318246427336,-1.659378834127932,-1.6674436288220196,-1.6266856885720697,-1.5473551061878306,-1.5822222699884414,-1.6078419563293902,-1.544208909814557,-1.6453891065555522,-1.600614339347868,0.055418130316902244,60
0.0035446882247924805,0.00047088104258110475,0.00031611919403076174,5.544956513269541e-05,auto,0.0006614740641230146,"{'solver': 'auto', 'alpha': 0.0006614740641230146}",-1.4891916445790434,-1.6364309435462492,-1.6593866858933588,-1.6674409472930802,-1.6266881111350102,-1.5473478965219893,-1.5822197157555224,-1.6078437588158718,-1.544212882174914,-1.6453952198876638,-1.6006157805602705,0.055418466322730925,118
0.05819206237792969,0.002101588769471646,0.0007659196853637695,0.00034215400778964757,svd,0.0006614740641230146,"{'solver': 'svd', 'alpha': 0.0006614740641230146}",-1.4891916445790432,-1.6364309435462494,-1.6593866858933597,-1.6674409472930793,-1.62668811113501,-1.5473478965219891,-1.582219715755523,-1.6078437588158714,-1.544212882174914,-1.6453952198876642,-1.6006157805602705,0.055418466322731,118
0.0034490585327148437,0.00023186770557326536,0.0003945350646972656,0.00010532704650190273,cholesky,0.0006614740641230146,"{'solver': 'cholesky', 'alpha': 0.0006614740641230146}",-1.4891916445790434,-1.6364309435462492,-1.6593866858933588,-1.6674409472930802,-1.6266881111350102,-1.5473478965219893,-1.5822197157555224,-1.6078437588158718,-1.544212882174914,-1.6453952198876638,-1.6006157805602705,0.055418466322730925,118
0.014721083641052245,0.003028394135785094,0.0005953073501586914,0.00031416788892929824,lsqr,0.0006614740641230146,"{'solver': 'lsqr', 'alpha': 0.0006614740641230146}",-1.489357859740505,-1.6364163790861983,-1.659352321166322,-1.6675279855767964,-1.626676847626627,-1.5473601044859,-1.5822136863556413,-1.607812710445103,-1.5442077383321564,-1.6454808547534923,-1.6006406487568743,0.05539652266185162,199
0.013352084159851074,0.0034085073007296077,0.0005339860916137695,0.0002444236772762193,sparse_cg,0.0006614740641230146,"{'solver': 'sparse_cg', 'alpha': 0.0006614740641230146}",-1.4891900455876446,-1.6364336858595805,-1.6593890667665983,-1.6674955638475515,-1.6266923022507516,-1.547348907964502,-1.582228430175131,-1.6078419365371766,-1.5442122592118217,-1.645396471068261,-1.6006228669269018,0.05542575663260958,168
