mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
2.9937835216522215,0.06776013805107915,0.017903566360473633,0.0005233256311691131,900,2,6,0.1,60,False,"{'n_estimators': 900, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 0.1, 'max_depth': 60, 'bootstrap': False}",-0.0013214313986445285,-0.001971043407274012,-0.0031274616360861484,-0.0017928317423253248,-0.00217211141607607,-0.005761009062061447,-0.0014569619096560069,-0.0021428268475497904,-0.0020418220387189187,-0.001681073645900897,-0.002346857310429314,0.0012314969266513948,98
6.241613435745239,0.25311376460510016,0.01688218116760254,0.0007236710141576363,800,9,2,0.2,90,False,"{'n_estimators': 800, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 0.2, 'max_depth': 90, 'bootstrap': False}",-0.0014715945063110256,-0.002161329239667842,-0.003092736358565632,-0.0018594649694978417,-0.0020531144100123114,-0.005931930415706121,-0.0015795976758189805,-0.002180688076366639,-0.0020536440984692253,-0.0017787537627908438,-0.002416285351320646,0.0012454011085840577,161
2.684356665611267,0.06318515173730822,0.006116700172424316,7.496306674774761e-05,300,10,6,0.30000000000000004,70,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 0.30000000000000004, 'max_depth': 70, 'bootstrap': False}",-0.0014927337676386458,-0.002047666345526302,-0.0029656871137063883,-0.0018716438385892559,-0.002125226707772692,-0.005870936292839252,-0.001440810174124821,-0.002394524479512639,-0.0020585140433604784,-0.0018131756327108796,-0.0024080918395781355,0.0012267733326404684,156
14.345181846618653,0.4436824382982334,0.010877203941345216,0.0004989309340407397,500,3,3,0.8,30,False,"{'n_estimators': 500, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.8, 'max_depth': 30, 'bootstrap': False}",-0.0017039646156978732,-0.0021823599409162946,-0.003298471650331645,-0.0024951218267691747,-0.001996143334517788,-0.006082967340129304,-0.0016449390425304037,-0.002684269344479201,-0.002565506071277809,-0.0023220554283124115,-0.0026975798594961907,0.0012196038927628455,267
29.590921807289124,1.4396018952297585,0.020918107032775878,0.0010094126565744256,1000,10,2,0.8,50,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.8, 'max_depth': 50, 'bootstrap': False}",-0.0023521024658692997,-0.002226247007770072,-0.0030620367769584682,-0.002751825987016294,-0.0019650926783889968,-0.006357336972341039,-0.002793517666186113,-0.0031322239453580366,-0.002821768908611359,-0.002046302780898808,-0.0029508455189398487,0.001200162894101658,290
16.134569764137268,0.44395711057482073,0.017885112762451173,0.0006631368735967913,900,3,6,0.6,40,False,"{'n_estimators': 900, 'min_samples_split': 3, 'min_samples_leaf': 6, 'max_features': 0.6, 'max_depth': 40, 'bootstrap': False}",-0.001630749161407225,-0.0021119612085084088,-0.00292703316769929,-0.002091798267324446,-0.002070656762918569,-0.006065269857784625,-0.0014734121112702108,-0.0027392968949216737,-0.0019714724875784908,-0.001996534604391432,-0.002507818452380437,0.0012567416214249302,220
6.86924114227295,0.1726321877387913,0.012820219993591309,0.00046823865319756423,700,9,10,0.7000000000000001,70,True,"{'n_estimators': 700, 'min_samples_split': 9, 'min_samples_leaf': 10, 'max_features': 0.7000000000000001, 'max_depth': 70, 'bootstrap': True}",-0.0013711079607018413,-0.002017971462151306,-0.0030517556092243842,-0.0017905243187269363,-0.0021993776570153607,-0.005649687978001366,-0.0014184698797639855,-0.002267485697367771,-0.002086369196217767,-0.0015341362931228784,-0.0023386886052293595,0.0011997077426342383,69
21.24090986251831,0.9988964741369313,0.014817309379577637,0.0007958154680607562,800,10,6,0.9,70,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 0.9, 'max_depth': 70, 'bootstrap': False}",-0.002143141410908527,-0.0025886381453768584,-0.0034508326494287612,-0.0023702366586725795,-0.0018408340508175099,-0.0062218193771387195,-0.0017566383916567726,-0.0030968519329305504,-0.0019943333408851847,-0.002486415403331753,-0.0027949741361147215,0.0012504866997391677,275
22.119783449172974,1.2944477451435463,0.01826469898223877,0.003483386797444569,900,3,3,0.8,10,False,"{'n_estimators': 900, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.8, 'max_depth': 10, 'bootstrap': False}",-0.0017016023124910259,-0.0022055145550769106,-0.0032605617773577376,-0.0024146886088913765,-0.001913345648507031,-0.00601450871039424,-0.0015962096616956942,-0.002656775590393994,-0.002554466258818926,-0.0022898757381506806,-0.002660754886177762,0.001209790916014296,261
25.72437915802002,1.1773228600505858,0.016657590866088867,0.0007538069247301666,800,6,3,0.9,40,False,"{'n_estimators': 800, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 0.9, 'max_depth': 40, 'bootstrap': False}",-0.0020191451816825396,-0.0023532744242226594,-0.003516388585734417,-0.002756427454366182,-0.0019981882590155717,-0.006032614635998861,-0.0018426212790262615,-0.002622573918531825,-0.0028667413012512977,-0.002693479444822722,-0.0028701454484652334,0.0011546324018069064,284
